X_Mg54Cu24.5Ag10.5Y11_Pd_[¦Ìm]	Y_Mg54Cu24.5Ag10.5Y11_Fn_[mN]	X_Mg54Cu24.5Ag10.5Y11_Pd_[¦Ìm]	Y_Mg54Cu24.5Ag10.5Y11_Fn_[mN]	X_Mg54Cu24.5Ag10.5Y11_Pd_[¦Ìm]	Y_Mg54Cu24.5Ag10.5Y11_Fn_[mN]	X_Mg54Cu24.5Ag10.5Y11_Pd_[¦Ìm]	Y_Mg54Cu24.5Ag10.5Y11_Fn_[mN]	X_Mg54Cu24.5Ag10.5Y11_Pd_[¦Ìm]	Y_Mg54Cu24.5Ag10.5Y11_Fn_[mN]	X_Mg54Cu24.5Ag10.5Y11_Pd_[¦Ìm]	Y_Mg54Cu24.5Ag10.5Y11_Fn_[mN]	X_Mg54Cu24.5Ag10.5Y11_Pd_[¦Ìm]	Y_Mg54Cu24.5Ag10.5Y11_Fn_[mN]	X_Mg54Cu24.5Ag10.5Y11_Pd_[¦Ìm]	Y_Mg54Cu24.5Ag10.5Y11_Fn_[mN]	X_Mg54Cu24.5Ag10.5Y11_Pd_[¦Ìm]	Y_Mg54Cu24.5Ag10.5Y11_Fn_[mN]	X_Mg54Cu24.5Ag10.5Y11_Pd_[¦Ìm]	Y_Mg54Cu24.5Ag10.5Y11_Fn_[mN]	X_Mg54Cu24.5Ag10.5Y11_Pd_[¦Ìm]	Y_Mg54Cu24.5Ag10.5Y11_Fn_[mN]	X_Mg54Cu24.5Ag10.5Y11_Pd_[¦Ìm]	Y_Mg54Cu24.5Ag10.5Y11_Fn_[mN]	X_Mg54Cu24.5Ag10.5Y11_Pd_[¦Ìm]	Y_Mg54Cu24.5Ag10.5Y11_Fn_[mN]	X_Mg54Cu24.5Ag10.5Y11_Pd_[¦Ìm]	Y_Mg54Cu24.5Ag10.5Y11_Fn_[mN]	X_Mg54Cu24.5Ag10.5Y11_Pd_[¦Ìm]	Y_Mg54Cu24.5Ag10.5Y11_Fn_[mN]	X_Mg54Cu24.5Ag10.5Y11_Pd_[¦Ìm]	Y_Mg54Cu24.5Ag10.5Y11_Fn_[mN]	X_Mg54Cu24.5Ag10.5Y11_Pd_[¦Ìm]	Y_Mg54Cu24.5Ag10.5Y11_Fn_[mN]	X_Mg54Cu24.5Ag10.5Y11_Pd_[¦Ìm]	Y_Mg54Cu24.5Ag10.5Y11_Fn_[mN]	X_Mg54Cu24.5Ag10.5Y11_Pd_[¦Ìm]	Y_Mg54Cu24.5Ag10.5Y11_Fn_[mN]	X_Mg54Cu24.5Ag10.5Y11_Pd_[¦Ìm]	Y_Mg54Cu24.5Ag10.5Y11_Fn_[mN]	X_Mg54Cu24.5Ag10.5Y11_Pd_[¦Ìm]	Y_Mg54Cu24.5Ag10.5Y11_Fn_[mN]	X_Mg54Cu24.5Ag10.5Y11_Pd_[¦Ìm]	Y_Mg54Cu24.5Ag10.5Y11_Fn_[mN]	X_Mg54Cu24.5Ag10.5Y11_Pd_[¦Ìm]	Y_Mg54Cu24.5Ag10.5Y11_Fn_[mN]	X_Mg54Cu24.5Ag10.5Y11_Pd_[¦Ìm]	Y_Mg54Cu24.5Ag10.5Y11_Fn_[mN]	X_Mg54Cu24.5Ag10.5Y11_Pd_[¦Ìm]	Y_Mg54Cu24.5Ag10.5Y11_Fn_[mN]	X_Mg54Cu24.5Ag10.5Y11_Pd_[¦Ìm]	Y_Mg54Cu24.5Ag10.5Y11_Fn_[mN]	X_Mg54Cu24.5Ag10.5Y11_Pd_[¦Ìm]	Y_Mg54Cu24.5Ag10.5Y11_Fn_[mN]	X_Mg54Cu24.5Ag10.5Y11_Pd_[¦Ìm]	Y_Mg54Cu24.5Ag10.5Y11_Fn_[mN]	X_Mg54Cu24.5Ag10.5Y11_Pd_[¦Ìm]	Y_Mg54Cu24.5Ag10.5Y11_Fn_[mN]	X_Mg54Cu24.5Ag10.5Y11_Pd_[¦Ìm]	Y_Mg54Cu24.5Ag10.5Y11_Fn_[mN]	X_Mg54Cu24.5Ag10.5Y11_Pd_[¦Ìm]	Y_Mg54Cu24.5Ag10.5Y11_Fn_[mN]	X_Mg54Cu24.5Ag10.5Y11_Pd_[¦Ìm]	Y_Mg54Cu24.5Ag10.5Y11_Fn_[mN]	X_Mg54Cu24.5Ag10.5Y11_Pd_[¦Ìm]	Y_Mg54Cu24.5Ag10.5Y11_Fn_[mN]	X_Mg54Cu24.5Ag10.5Y11_Pd_[¦Ìm]	Y_Mg54Cu24.5Ag10.5Y11_Fn_[mN]	X_Mg54Cu24.5Ag10.5Y11_Pd_[¦Ìm]	Y_Mg54Cu24.5Ag10.5Y11_Fn_[mN]	X_Mg54Cu24.5Ag10.5Y11_Pd_[¦Ìm]	Y_Mg54Cu24.5Ag10.5Y11_Fn_[mN]	X_Mg54Cu24.5Ag10.5Y11_Pd_[¦Ìm]	Y_Mg54Cu24.5Ag10.5Y11_Fn_[mN]	X_Mg54Cu24.5Ag10.5Y11_Pd_[¦Ìm]	Y_Mg54Cu24.5Ag10.5Y11_Fn_[mN]	X_Mg54Cu24.5Ag10.5Y11_Pd_[¦Ìm]	Y_Mg54Cu24.5Ag10.5Y11_Fn_[mN]	X_Mg54Cu24.5Ag10.5Y11_Pd_[¦Ìm]	Y_Mg54Cu24.5Ag10.5Y11_Fn_[mN]	
0.0229757314625149	0.0674496154511064	0.0230746394222913	0.0833616646982777	0.0225875984016691	0.103891360208197	0.0256435114455792	0.128794080659516	0.0275993840605578	0.137846488361088	0.0310736020448779	0.181565336350042	0.0404548955537715	0.208020074875421	0.0388491859786471	0.226176718741178	0.0408149071561487	0.248156601665205	0.0576662786213461	0.420698439510893	0.073264781878743	0.64820248567073	0.0884218321856458	0.842806935893578	0.103658968907662	1.02098641826161	0.108344812435061	1.24936569659724	0.116917352911646	1.41436703610097	0.130100321472403	1.60011144947546	0.153233634640626	1.89026977139524	0.142711519911926	2.03749388819589	0.163567842510464	2.47160339761011	0.173708103830278	3.0369889112956	0.197082178863285	3.72759345948922	0.212310611883696	3.90186048773943	0.247297799038215	5.26774862273405	0.25822664988386	5.83028422581195	0.315752410957605	7.88807918984544	0.345949739434915	9.3313225522079	0.396249581713555	11.9926283015929	0.428088858849489	13.777235584255	0.483710101864179	18.0568327132278	0.520607648016483	19.6367983715962	0.595841235155618	27.1144027974309	0.633487205864512	28.9521965423778	0.708864149212572	34.7290749145907	0.758298981197839	39.9400477128174	0.894952643256371	57.2359980896247	0.995110796565533	68.788363619748	1.0124146599472	71.0002641936464	1.06844728230486	79.8074041705496	1.13020810802257	89.597014965771	1.21551337133938	101.337420437407	
0.0230640200322705	0.0667737808842558	0.0233306162010722	0.0838214688178665	0.0224884038495415	0.104487654010188	0.0259531822865761	0.128915138036551	0.0279447615530396	0.140151438864206	0.0316511874309331	0.183276583291957	0.0408269137657642	0.209945031234229	0.0390303242908464	0.229235531176895	0.0411072763446935	0.250763926400491	0.0579946728136242	0.426853608321832	0.0737376702944407	0.657785736300682	0.0899410829573556	0.854776933338262	0.104418012436627	1.03847432707582	0.109161275033511	1.27019204743691	0.11765501536098	1.43875569561935	0.131367332426986	1.62654797082283	0.154433072382596	1.92168607431255	0.143563991771837	2.07112045230843	0.166996318985871	2.51116877266825	0.176382583447839	3.08818045116174	0.198376352300627	3.78708587706863	0.213084098962663	3.97045425474698	0.250309696822461	5.35308989714416	0.260687359738631	5.92960930801572	0.318578751187547	8.02364901662527	0.347878919641432	9.49815967030018	0.399531594695401	12.1939774386935	0.433437337554025	14.0094794836559	0.488313009534625	18.3233101662003	0.524572219130837	19.9702006616019	0.600183457758206	27.516179062327	0.638238128046853	29.4552001157459	0.713751229899898	35.3302324320807	0.763062765710201	40.6122874911161	0.899206462257263	58.0716104662026	1.00197265321386	69.7870691978461	1.02138137743589	72.1688728036068	1.07997362161819	81.1366845434511	1.13965808508823	91.0944102312765	1.22392170279314	103.005813970071	
0.0232945735404246	0.0668077741566147	0.0234272229613685	0.0840919889091128	0.0226684676148518	0.104649514955585	0.0262427630152916	0.129848483283052	0.028090987671201	0.142176730673748	0.0317678291022725	0.185560564486227	0.0410919729092692	0.2128043951293	0.0391650681635142	0.232396439845005	0.0415545627842478	0.254887211384603	0.0586355395024078	0.432398120591134	0.0745254536145015	0.667545356134825	0.0924743951027218	0.866999144565704	0.104917166491844	1.05597585648203	0.109726316956714	1.29047229402784	0.118091880958621	1.4629591383695	0.132587550842381	1.65252011147349	0.155316900057599	1.95098268715072	0.144192951978744	2.10478031120142	0.168585142141376	2.55273695682796	0.177505321219653	3.13853706037939	0.201263612744394	3.84550797223	0.214009150880612	4.03770831429458	0.251625258982062	5.43743745041435	0.264501151526664	6.02912251737062	0.320880026198651	8.15526537926364	0.350106734654652	9.66633882415874	0.401674722270739	12.395033209197	0.437070705086358	14.2443124596912	0.490839694222344	18.590527089262	0.529295200850265	20.3024089961236	0.603188880539331	27.9163813921467	0.6414013228707	29.9534260045332	0.719313369489309	35.9292516330409	0.767839500815976	41.2778031207454	0.905327369688078	58.9037173447762	1.00728984933638	70.7846124854263	1.02792252023253	73.3370045764316	1.08945966418284	82.4712399271648	1.1494262452294	92.5932062058677	1.23257734799913	104.670348102168	
0.0232228310789464	0.068005309411538	0.0234198493705699	0.0850683205111564	0.0230644303471226	0.105871628394161	0.0264204330894922	0.131209887647578	0.0281315133786012	0.143918536636191	0.0318428565814924	0.187892639758042	0.041125477237516	0.216547889695906	0.0392656740549669	0.235876646621889	0.0420138088841662	0.257648204337402	0.0593751676885044	0.439403150314874	0.0752099340347849	0.678057484573515	0.0936928075119418	0.881472769802682	0.105883049852995	1.07189215852623	0.110278627222987	1.31073985134928	0.118750790051984	1.48589470190985	0.133593271049446	1.679340570534	0.156205213063622	1.98090072494728	0.146808478050657	2.13614585704083	0.169472906394663	2.59268999488937	0.178829574862843	3.18826572538093	0.205793658591181	3.90382412945354	0.21671299457223	4.10221357539376	0.252632298113542	5.52155450135828	0.266808270109672	6.12958800401284	0.323303439188967	8.28877232663868	0.352561393307839	9.83299712832519	0.403311018648543	12.5962417165955	0.439155399405164	14.4794564974517	0.494831729664133	18.8561961542782	0.534127865474408	20.6360031385706	0.606538128453909	28.3162223688247	0.646868014384546	30.4496383740098	0.726930596181598	36.5274326437237	0.77357481987051	41.9435534436524	0.913683465407332	59.7347736915355	1.01555283906977	71.7804793924518	1.03463338586445	74.5041156197631	1.09682886439834	83.8034558286821	1.15819115062463	94.0905493173115	1.24163414146437	106.334271286686	
0.0232353442148581	0.0679294721089275	0.023402078211488	0.0854284440161654	0.0231929431900838	0.10767820492821	0.0263572580201042	0.133135498842541	0.0283313521024499	0.14641964694727	0.0322105249917261	0.190114615244469	0.041371558247526	0.21819470076025	0.0394461157931756	0.23907998867279	0.0421933462353934	0.260800469168277	0.0597930015783377	0.447013626994849	0.0761406786504104	0.688384570866951	0.0942342039087127	0.894918447796753	0.107473294937288	1.08787237257907	0.11094828232952	1.3308071743267	0.119462234152605	1.50871338447264	0.134553234595412	1.70670655176669	0.157136425468003	2.01156102680055	0.151115563107224	2.16852305197886	0.170256923571333	2.63328983644812	0.180270323750181	3.23946890677869	0.207907495541945	3.96577616983569	0.220940253115602	4.16660661212803	0.253903175459558	5.60482404879955	0.26849975106975	6.22915057346185	0.32587465149482	8.42221501275912	0.355569010081503	9.99752829183224	0.407531985799253	12.7917607746559	0.441321358699772	14.7136748006169	0.498835717190556	19.1228524211766	0.538109426098263	20.970040590542	0.611474393645911	28.7142994206301	0.653826890119357	30.9510903640423	0.735540901683761	37.1265077240357	0.778468604866682	42.6118183373914	0.920924776808773	60.5678156179296	1.02356686545163	72.7830592722762	1.04111554026941	75.6686860152318	1.10280402008393	85.1335632159906	1.16639464284662	95.5881681002243	1.24809436804456	108.002336993819	
0.0233146584700389	0.0683210495772087	0.0234735883756469	0.0865538818105143	0.0230095370928521	0.109107348454907	0.0265287721452033	0.134665501688895	0.028448684908274	0.148613493582897	0.0325249465761243	0.192750447180334	0.0417433815671732	0.219794843834674	0.0398983321480473	0.24165259253999	0.042049290056629	0.264360624163629	0.0605254521137216	0.453035587580116	0.0766833513491076	0.698162176867462	0.0948358438464281	0.90846895778315	0.108688948416876	1.10492418961843	0.111813943044271	1.35077950240601	0.12035166194594	1.53203102308108	0.136768552697545	1.73155388763128	0.158459104710401	2.0406539128352	0.152868951651847	2.20380154942965	0.171241516949823	2.67356348229061	0.181384865266316	3.28993354940986	0.208840686465435	4.02667348745218	0.223005482737446	4.23487348492742	0.255127506898064	5.68971037215357	0.27013549726013	6.32899533363757	0.330155876453247	8.55403160974152	0.359337357149036	10.1626797161445	0.415004945179512	12.9886144179023	0.445921102929402	14.9435745612088	0.50116073018208	19.3899817999205	0.542330433796271	21.3015783728418	0.61615081090406	29.1142484307215	0.659144555652321	31.4528124376087	0.742288242402079	37.728779103272	0.785204155250649	43.2774233739836	0.92911227041143	61.3977804546833	1.0305937619921	73.7843725534594	1.0485648722567	76.8339567652433	1.10977535822061	86.4676343119884	1.1761964340443	97.0848928135079	1.25804743597932	109.657490845391	
0.0232161139817975	0.069237914780496	0.0235379127945904	0.086777195491002	0.0229410648847477	0.109434664668592	0.0267315455858198	0.135104285567935	0.0286443425234431	0.149724692328871	0.0325343064713391	0.194648438841505	0.0420609333922354	0.22296058373841	0.0402759932639061	0.243991929217159	0.0423020062161287	0.267868043020698	0.0609368204158912	0.459363574928099	0.0773629612549946	0.70735724062522	0.0955100115048034	0.922064287666321	0.110622291030129	1.12099788517026	0.113217198715329	1.36991596851431	0.120957029190847	1.55605693247388	0.13929243799868	1.75846375365471	0.160699010269892	2.06973771847517	0.153705282495331	2.23740296783387	0.172213700050433	2.71288438518452	0.182324463302068	3.33905569061349	0.209672275488718	4.08722947536128	0.224189055172265	4.30216107208611	0.256464859406997	5.77215942444559	0.271378118089965	6.42880284091207	0.334184766588018	8.68762237614429	0.362729616645869	10.3302199827472	0.418630675392357	13.1929549629705	0.450891108454269	15.1725048150466	0.504588598131053	19.6539111544499	0.546944696812155	21.6341275714097	0.620712355951382	29.5101350119355	0.664254060519409	31.9533982976879	0.747255240400694	38.3288451107563	0.793121096041833	43.94346054423	0.936551421497922	62.2305765119294	1.03708653901018	74.7835996721745	1.05896910546788	77.997424474836	1.11982010993034	87.7993957281109	1.18779872287656	98.5823625848158	1.27383726914081	111.316362536503	
0.0231728537243162	0.0698305051202367	0.0233193673428307	0.0871706865360448	0.0231308723505847	0.109930201014327	0.0269889730079246	0.136973813684271	0.0290027029989838	0.151802807588183	0.0326474466477297	0.197841318065853	0.0425002894192305	0.226807207723341	0.0406119654795668	0.247126440712299	0.0428842080867054	0.271162916614037	0.0607403520072838	0.466360310060553	0.0787671986215508	0.7166767523561	0.0959433597823007	0.935966197284962	0.111986770937266	1.13908300455708	0.115699595964722	1.38879131506816	0.12210326985126	1.57829470260834	0.14026036618913	1.78576407664901	0.162306376526488	2.10095262289528	0.15447748395046	2.2711045034101	0.17294764465711	2.75398783940158	0.184183106062245	3.38817457218826	0.210827777060722	4.14646112263218	0.225101562329353	4.369807218419	0.258058292603389	5.8540291941237	0.273302173822138	6.52865039505538	0.336846886547894	8.82148322608087	0.365563661102093	10.4978869092141	0.420304153261173	13.3929676522399	0.453963531920555	15.4029223909654	0.510061269958477	19.9175164087388	0.55101373129496	21.9688150865073	0.626413674386365	29.906530095251	0.67024023097846	32.4525834486815	0.752144067303301	38.9284566328459	0.799664312510277	44.6088234369643	0.94221316996568	63.065872238847	1.04209589304399	75.7854717468759	1.06778119605992	79.1638873176863	1.12933445709942	89.1328484259485	1.19579987947995	100.081985573814	1.28332082427925	112.991841570978	
0.0232347623565248	0.0692005818437509	0.0233675008402817	0.0878679051413078	0.0233526825791018	0.110994993704842	0.0270744758055843	0.139144595535356	0.0292382253299064	0.154444518497521	0.032767029633673	0.200270731094007	0.0425598614140214	0.229080027599161	0.0407713981433141	0.251236745388644	0.0432058281557937	0.274573477927947	0.0614005409066897	0.471950340718527	0.0801820479286578	0.726742486264448	0.096334020383077	0.949282363239652	0.112475446420236	1.15677836546493	0.11714022552057	1.40935549861553	0.125103803876148	1.59992210723946	0.14152079547251	1.81207894399085	0.163567386978434	2.13055075140266	0.155276504952131	2.30491151126289	0.173598646393947	2.79460607458031	0.186481601843893	3.43844386991869	0.211774303504882	4.2058799657317	0.226749186136435	4.43727781045491	0.262191346671914	5.93505611691183	0.277104732247543	6.62681039277364	0.33876214572874	8.95472660917981	0.368311998496877	10.6631519548751	0.423064593064749	13.5918227076042	0.456768763118811	15.6404431638234	0.514354695737266	20.1865307842842	0.557187833980208	22.3008017662668	0.630388785249135	30.3118863639539	0.676107827248538	32.9528936372918	0.756407105970153	39.5286269484536	0.804847412562304	45.2761309311421	0.946493975522537	63.8999199935739	1.05008537621796	76.7833726623077	1.07378628648186	80.3333452937944	1.13665049460496	90.4691844983402	1.2032154995628	101.579827874134	1.28992236105687	114.661069568629	
0.0233036300682234	0.0694657031747039	0.0236315972800064	0.0889856231449947	0.0234321179862519	0.112448788174765	0.0269543995504561	0.139374137435266	0.0292997416686707	0.155463792799363	0.0331243696605222	0.201184649534601	0.0428304378609027	0.23133604001369	0.0411861019656559	0.253768109130046	0.0432263845230767	0.278193586811192	0.0621844878529448	0.479146437080141	0.0807753621743224	0.737147920065751	0.0971189684574396	0.962383335482166	0.112870603181565	1.17288139767647	0.117932812637394	1.43019430589405	0.127130149831669	1.62501566149802	0.144593783588273	1.83676120293693	0.16580412471985	2.15948042316385	0.156103507351453	2.33857416412348	0.174501456751363	2.8341646975501	0.18878490842179	3.48835367715239	0.212855227582173	4.2651009027935	0.230378900745334	4.50172998616986	0.268354340113929	6.01661109957468	0.280141726570428	6.72721348080632	0.340289616190389	9.08913600808679	0.370749039349981	10.8286367926533	0.427349117035421	13.7906935954514	0.459495381698487	15.8773772034873	0.517508109075355	20.4528797147475	0.562366529301752	22.6347162836642	0.633060350644439	30.7128169879923	0.680344636929341	33.4538296746425	0.763137452260429	40.1257648779024	0.808496829485879	45.9439152624554	0.950241974390062	64.7323956758695	1.05955191529918	77.7809084993076	1.07953249799363	81.4995324651758	1.1431564047873	91.8031959896961	1.21359935531919	103.074399369727	1.29691116573773	116.327518499849	
0.0232505497759605	0.0704879606190268	0.0237063936471661	0.0890813456388203	0.0237171288445939	0.113606101937908	0.0271309379658623	0.140683445945749	0.0295421835735461	0.15712186704556	0.033432196200507	0.203832559559531	0.0431412453883782	0.233732653026478	0.041698960904092	0.257002592278056	0.0435819109418134	0.281327428918263	0.0621129672761522	0.487220072096005	0.0812508398006604	0.748123905332229	0.0982686865919653	0.974857469454076	0.113550855740768	1.18929234839961	0.118502755232383	1.45149004328904	0.127683677717806	1.64902317727084	0.146990377046724	1.86329691013378	0.167397670751854	2.19019963116717	0.157318794661179	2.37065636265001	0.176101029971292	2.87282412861681	0.191004846183645	3.53749025385524	0.215076791383761	4.3229881859918	0.232966117518339	4.56835121205807	0.27101891638477	6.10317147517705	0.281656168457907	6.82819957674301	0.341926972305681	9.22290372577033	0.372746487483359	10.9971894068465	0.43140043686366	13.9910257283488	0.464265264060488	16.1089244736354	0.519827640325473	20.7202568252845	0.565349833061155	22.9696180029438	0.636900827958435	31.1116353725319	0.685999008714415	33.9513458956616	0.771656001242966	40.723815503431	0.814521503829405	46.6083058544681	0.956674607646971	65.5622636550801	1.06512810222154	78.7828774315522	1.0891133259254	82.6593046869679	1.14865311721568	93.1360675422748	1.222504055423	104.574417239479	1.30639248807687	117.988945739985	
0.0233362211088118	0.0709733906601156	0.0238225716973982	0.0891803277615023	0.0242602812588304	0.114039079603047	0.0274366252651651	0.14198639526958	0.0297851902862733	0.159953072986	0.0332437893579649	0.207520684091323	0.0435825288223723	0.236495101170731	0.0416406520490092	0.260288269061407	0.0439938381859627	0.284339733435119	0.0620518746454962	0.493332400070548	0.0818371504277874	0.758079684974333	0.0991235876031138	0.988739995922554	0.114102765809001	1.20674067600628	0.119095575987666	1.47137785384872	0.128307064270513	1.67248121275074	0.147716789293947	1.89104822606341	0.168143182332562	2.22022523671599	0.15829650531845	2.40472390798068	0.179374896849372	2.91007074340493	0.192640817471839	3.58733556700371	0.220044125471135	4.38081772719322	0.234028279721048	4.63556569039812	0.271925898153418	6.1874179799527	0.284043548327468	6.92640753757159	0.344837664554735	9.353962226213	0.376322945790098	11.1621946135215	0.433899868395675	14.1919874352767	0.470405458463709	16.3411627851011	0.521415301850793	20.9894462894655	0.568076320236924	23.3033630196407	0.64369733144378	31.5087699259366	0.692792737454989	34.451261203519	0.777340881770197	41.3255169132787	0.825471955165605	47.2708859554816	0.964301277065161	66.3934354858331	1.06872127837874	79.7856957299444	1.10031072332419	83.8196506034388	1.15478370349437	94.4693786790878	1.2295210253768	106.0729002897	1.31882016470345	119.649911044146	
0.0233225433874868	0.071326398278916	0.0237313500363234	0.0919022342718542	0.0246091708400555	0.115329194138256	0.0277054849964103	0.143219670026607	0.0300030061668439	0.162307820140665	0.0330525636682837	0.209838702213695	0.0437576756628571	0.240351474938402	0.04167722832586	0.26287085554198	0.0444057646006524	0.287360332543261	0.0627270770760235	0.498853745691906	0.0824415284538849	0.766986679031913	0.0995980984962408	1.00256210284187	0.11444054968862	1.22359086171781	0.119917900135421	1.49043213074371	0.1288242076071	1.69653634238792	0.14823520891208	1.91825669737315	0.168678509320451	2.25116400400585	0.159047233577422	2.4394261496158	0.181732968550476	2.95120493126549	0.193599055483679	3.63877809829178	0.223574489852976	4.44287547268256	0.234923621310833	4.70206351605105	0.273150124547471	6.27108101116306	0.287282573642069	7.02557895155784	0.349964529280909	9.48540815682831	0.381697938218206	11.3248426428722	0.438082117704903	14.3904233955023	0.473638569350097	16.5767855226422	0.524596736354006	21.2552531902162	0.57192614239226	23.6337440993578	0.651074084858176	31.9082551374079	0.697440827000159	34.9525883963325	0.7811392902187	41.926745211281	0.832301666825579	47.9407527239729	0.969853617313068	67.2268722929801	1.07310450478248	80.7846993312522	1.10737336907738	84.9909786751879	1.16544346409699	95.7946878927198	1.23983074315871	107.567613346318	1.33008472303521	121.314169504775	
0.0230547065096368	0.0712332733018352	0.0238289477369397	0.0913582982583687	0.0246038216564109	0.116525085026837	0.0277004951548495	0.145369613536074	0.0303185355550841	0.162960560819145	0.0334387462751284	0.211091389224715	0.0441760793911467	0.242263567404759	0.042178778726472	0.265503878958339	0.0445227134134448	0.291120372636696	0.06332932502187	0.506324174746375	0.0829225071407509	0.777521741287914	0.100337965517094	1.01627373162603	0.114987363772172	1.23970309073934	0.120380887704447	1.51034811380994	0.129225499880814	1.7194963531447	0.148981489526589	1.94513943862788	0.169303240100502	2.2816433964576	0.159827953400696	2.47207226393448	0.182724695999603	2.99289744698301	0.195534652433041	3.68687811301832	0.224788020085839	4.50389712185686	0.236281466894971	4.76830196837927	0.274675840705945	6.35482134214345	0.289442506997453	7.1267890305631	0.352713978279072	9.62136727642584	0.384466108421211	11.4941421777348	0.442875619391203	14.590413733031	0.475763560777358	16.8114098824307	0.53152546008411	21.517075893182	0.576019698269646	23.9665075021077	0.655288487692055	32.3103890301556	0.703719589996377	35.4498736493641	0.785629540753004	42.5262598758273	0.835609213336641	48.6098148297979	0.975363457179048	68.0578504086469	1.08218338266003	81.7775785556002	1.11145871090111	86.1630369038008	1.1759341180681	97.1284982184091	1.25180262882247	109.061663301294	1.33807395151205	122.976274747713	
0.0229582099764589	0.0721342187106189	0.0241349964432457	0.0913209143899226	0.0245019190612467	0.116916968085323	0.0275746222781516	0.146721952057844	0.0312083284472676	0.164437318210208	0.0341365845663763	0.213080330351743	0.0449801476577264	0.243787822244871	0.0424135125080227	0.269209873241183	0.0447017556997832	0.294675812811738	0.0636401671159601	0.512922594874117	0.083203144618855	0.788306805435664	0.101000117120614	1.02952156179005	0.115952284495024	1.25615082870243	0.120735038443301	1.53178622713676	0.130080247826176	1.74173074723499	0.149632476158554	1.97226630280089	0.170013486595951	2.31189065676865	0.160598867517732	2.50500475993125	0.183464398545948	3.03326492357043	0.198488889100011	3.73719537385906	0.225921205929075	4.56345985428731	0.237643880805522	4.83660562841861	0.276197015071966	6.43850486244948	0.290948723059761	7.22817885481671	0.354221542675245	9.75474849525928	0.386897336689293	11.6609094466373	0.445531015201994	14.791516069661	0.477725115607576	17.0455834821145	0.536746404609966	21.7832013062381	0.579534929081299	24.3004089809896	0.659551625102619	32.7094830861642	0.708155396105616	35.9526388041644	0.7920391336979	43.1249624271272	0.838412280618026	49.2782473615924	0.980205035511363	68.8912052594112	1.09128660231787	82.7726035470583	1.11679952036395	87.3291719211205	1.18174147324971	98.4676878630339	1.26059616603357	110.556905349109	1.34475412009349	124.645897626117	
0.0229575160210854	0.0722525621555926	0.0239695323802334	0.0929549197694744	0.0245759755231773	0.117590532553506	0.0278080640373501	0.147432012727687	0.0316168945540575	0.166954944944287	0.0346983755509841	0.215847755250767	0.0454420593658409	0.247177574320993	0.0425978122063508	0.272487139017932	0.0450847115270986	0.298637717063633	0.0645240266596844	0.519163154319561	0.0838099128814345	0.798322538965662	0.101454902068962	1.04278801840468	0.116957925944226	1.27239018324935	0.121367915394261	1.55128975073735	0.130695477005923	1.76490798897198	0.150102481679747	1.99930981360744	0.170773361112022	2.34153232460432	0.161703141199566	2.53763969837956	0.184630545688002	3.07244286845593	0.200633731886492	3.78922231003494	0.226652734376463	4.62417742665544	0.239894199313901	4.90253162203788	0.278563627117467	6.52156486232143	0.292806522489824	7.32665829616289	0.356662854017841	9.88889712385775	0.390765897247156	11.8266438788536	0.447610952470641	14.9878286145173	0.480139775192918	17.2779931569258	0.539135004372206	22.0511092706173	0.58615097062463	24.6308776050246	0.663603119847556	33.1104286113632	0.71174734870926	36.4538281612434	0.799199047983688	43.7260566146851	0.84379660437972	49.9433010552466	0.98649838867362	69.7223472878433	1.0976598613796	83.7732984300813	1.1261703892605	88.489875465443	1.18914123528414	99.7966925644664	1.26633840478478	112.058405884329	1.35286962479992	126.313985684991	
0.0228419382278985	0.0729722198130719	0.0238267165747157	0.0932062895411898	0.0249081157509774	0.120391397752137	0.0281460848687342	0.148270261212687	0.03175530651491	0.169814759948707	0.0349987082780682	0.21840048120271	0.0455150958971237	0.251229234781753	0.0428829431500071	0.274717336336072	0.0456117018595531	0.301529939181728	0.0653537545803797	0.525570595120918	0.0843182927548967	0.807694146550585	0.10180613094622	1.05706495996477	0.117692413279161	1.28987646224913	0.123267657673	1.56912748757703	0.131949394394536	1.78812970135979	0.15062436059955	2.0260313196491	0.171559644502125	2.37083871632905	0.164555298937106	2.56964855525682	0.186163067599763	3.11313677359025	0.2022109923375	3.83955191089921	0.227543105902207	4.68353247416162	0.244579538849369	4.96542057288559	0.281835050010058	6.60371496008119	0.295576628927103	7.42429954723173	0.360137139578969	10.0206159319745	0.393564217586684	11.994575300919	0.449881771830599	15.1829853881134	0.483582376452637	17.5105499806969	0.541236310723794	22.3179480767317	0.592820203396746	24.9637620797034	0.666296905278232	33.5119850841421	0.718124343466511	36.9510500843429	0.806379892810163	44.3247554406948	0.853246968253726	50.6046406346497	0.995562661993089	70.5520439037082	1.10227403637016	84.777480184658	1.13497749340886	89.6584542730824	1.20290171231329	101.121785711271	1.27177016968973	113.560994204263	1.3644107462627	127.977476735854	
