X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	X_Cu44Zr45.8Y2.7Al7.5_Pd_[¦Ìm]	Y_Cu44Zr45.8Y2.7Al7.5_Fn_[mN]	
0.0173049538320929	0.0977896969680213	0.0273867143521764	0.177253223903906	0.0277483788778369	0.244061514653487	0.0338213021145603	0.314550110099785	0.0366361711836456	0.382932608774106	0.0413894495744177	0.448554034460098	0.0487866882152757	0.509036533381801	0.0492438397046113	0.578218363264681	0.0523385831966707	0.646826583961346	0.0574123938259233	0.715368193269216	0.563079416348549	39.9689785487317	0.513626902533303	33.3034180146226	0.0840483571634672	1.37428494484024	0.108861152880645	2.04542524004838	0.121736575986912	2.71911173512954	0.142679368867865	3.36172215833123	0.158857191991236	4.03061371389888	0.17058684202111	4.7092189116172	0.188883969080597	5.40358255039182	0.199851454087381	6.04816630961119	0.214355436228701	6.69120655453155	0.236712669726355	8.08466028028006	0.270318351667542	10.0392737783377	0.29989477419681	11.952665009434	0.311563608175409	13.3804023527972	0.353444339710806	16.5922719092898	0.388585472913201	20.0112035199117	0.455671362266601	26.5280490171782	0.608273126601159	47.8087332869443	0.661267328706907	53.5909248840358	0.713251879990263	62.8848828308945	0.7538049327971	66.6542562021715	0.821255778293277	83.5232106020011	0.907946173062173	98.9018844874845	0.993439971730951	116.544484478782	1.05234035533756	133.216371821989	1.1769486608356	167.306227871085	1.28676147841795	200.857762777018	1.38621860079936	234.308864538847	1.49432009711103	267.800078405716	1.58788023235137	301.006125148211	1.68919213213083	334.672328661393	
0.0172949938362634	0.097345237842312	0.0273959611280793	0.17800867199519	0.0277698501618704	0.245353666456731	0.0339224558506989	0.317099343592239	0.0366711711417376	0.385362225529064	0.0415941161595462	0.450525003972673	0.0487771907273293	0.513061942188736	0.0494891973360028	0.580277750209984	0.0523549529226357	0.649112107658556	0.0575908613785486	0.717849760359071	0.564477080821394	40.1690825076092	0.516600671307586	33.4699161313139	0.0842548908524514	1.38032224314343	0.108994088750593	2.05529749170104	0.121941248401524	2.73239309290466	0.142831307251582	3.37711063333134	0.159132871346582	4.05005274341424	0.171057710558194	4.73217973728119	0.189345323389211	5.43073619008759	0.200157936413078	6.07789878139357	0.214787056853318	6.72465872850027	0.23757634282408	8.12450877738743	0.271114927275129	10.0907135156582	0.300588690209861	12.0120666230667	0.31246331424256	13.4464564032644	0.354347997207918	16.6756550780798	0.389274485175234	20.1105476942273	0.457134091356192	26.6595834234339	0.609482115969782	48.0402190898054	0.662781767209417	53.8579276029155	0.715266414636056	63.1849773019237	0.755567390976814	66.9876473163068	0.823109638659223	83.9248341300022	0.90978157857847	99.4016545090271	0.994902747185326	117.128028824578	1.05408249667412	133.884808079074	1.17913092359188	168.139113335294	1.29231442466562	201.857943570004	1.39063971293094	235.476981410511	1.4971823462394	269.131795118357	1.59226463933686	302.504913672222	1.69447176551594	336.331990114011	
0.0173357098608898	0.0971838716620091	0.0273528840974008	0.179042731042202	0.0277886023506874	0.246551929307381	0.0339643844995189	0.31845415593948	0.0366419068559673	0.386966777833592	0.0417954552164194	0.451665204684319	0.0488155888544949	0.515615919605329	0.0495411519634002	0.583690930868511	0.052506332140292	0.651902349959575	0.0577340070003111	0.721121438200638	0.565712024345837	40.368400430271	0.518323800672212	33.6372561635725	0.0843670266309082	1.38673789122458	0.109111925989819	2.06608942435245	0.122263324283154	2.74488794880287	0.143108925512853	3.3930767611309	0.159604958763733	4.06991971563231	0.171340998653098	4.755112157608	0.19000341981631	5.4572509425275	0.200686864140935	6.10689178308683	0.21538719620333	6.75776258784263	0.238261857349992	8.16560710933057	0.271709077036426	10.1405122626801	0.301355450866822	12.0728912975258	0.312985721513255	13.5133691331046	0.355174735719839	16.7597050738015	0.389940689289148	20.210599673666	0.458604855955183	26.7926172589635	0.610728948592312	48.2729863924683	0.664176491543376	54.1238127347588	0.716516993846999	63.4848706072863	0.757175212705094	67.3212619478494	0.82537720126538	84.3253624227075	0.911446467248799	99.9012904201254	0.997205748969821	117.713040934681	1.05593993495991	134.550785644678	1.18268068167118	168.971298444961	1.29639985352456	202.858601200126	1.3936826768353	236.647735787582	1.5007006527456	270.464942342404	1.59762364440357	304.002957138209	1.70103017404887	337.99594310085	
0.0173795796056956	0.0973176183085204	0.0272041771498049	0.179088365846191	0.0277880047471817	0.247980490757497	0.0341454501802006	0.319965546887142	0.0365928158999688	0.389022934253868	0.0417831980101322	0.453729219138445	0.0490689720097646	0.517000854415662	0.0496397114946787	0.587171108541566	0.0526190086009851	0.655184912633215	0.0578693824639358	0.724787647549138	0.566863099152292	40.5696704049565	0.519626829910294	33.803731928523	0.0846460580985308	1.39311942961806	0.109445210571496	2.07563664444201	0.122777301964094	2.7573986371841	0.143712947901773	3.41008759997893	0.160491568648531	4.08958412520002	0.171519021490437	4.77795703361696	0.191015976670328	5.48391703487861	0.201338267210877	6.13667547760839	0.215927297680435	6.7909786715499	0.238925167579885	8.20592219902566	0.272034176031841	10.1909880811816	0.301793663546858	12.1336461227952	0.313490891411676	13.5798515919358	0.355908681371293	16.8439990760262	0.390657944074217	20.3117357125301	0.459873142871047	26.9268022091407	0.611984477052322	48.5074710538773	0.666151333669179	54.3888224234235	0.717576842437515	63.7866787117714	0.758571207849004	67.6540197626641	0.827304255707471	84.724914689401	0.912880837754667	100.400538901051	0.999645432004962	118.295482594601	1.05787191902888	135.217091035813	1.18665942322758	169.806463786724	1.2989105846906	203.858334958297	1.39688500645878	237.816448705665	1.50542552914651	271.796837868971	1.60190373841173	305.503503999157	1.70555148782202	339.667257260969	
0.0174359740806514	0.0972595852733461	0.0273260587824797	0.178994942554862	0.0278750040216086	0.248828925582673	0.034130297433815	0.321426384483701	0.0369144525931675	0.389993517849669	0.0417010575037927	0.456589048694781	0.0492233677725169	0.519184223672822	0.0498996530671907	0.588910236951735	0.0526273658241262	0.658014677934117	0.0578965762537207	0.727971897488165	0.568957846108828	40.7679526969645	0.52121862669715	33.9701778911526	0.085040275574486	1.40042542203826	0.10959558639093	2.08618713172742	0.123277271037165	2.77129746179686	0.144310574840349	3.42738831296453	0.161244922564889	4.10939847769512	0.171863422207411	4.80139842170663	0.191724038961133	5.51099523744941	0.20175683525936	6.16650294428887	0.216408682872117	6.82473352534099	0.239415709951321	8.24587593557897	0.272589433253006	10.2409032435199	0.3024880367287	12.1930235220421	0.314107830997298	13.647315664714	0.356437115119769	16.9279540768498	0.391373058674185	20.4115362348857	0.460896872569065	27.0600185838863	0.614160471391355	48.7391095936334	0.670717205749031	54.6527629538233	0.718797536473211	64.0852905173322	0.760579308574972	67.9866211152937	0.828946794155289	85.1251822117979	0.914530956076752	100.900085405186	1.00172191346686	118.876508644274	1.06098051033126	135.881638090011	1.18929366163841	170.639781384587	1.30171043086441	204.859111797703	1.39974110321219	238.982315502096	1.50982452034107	273.131594418351	1.60542634552093	307.002828964946	1.70908464278786	341.333952061337	
0.0174352147209668	0.0980319717931509	0.0273400857272146	0.179697174294683	0.0279379233308964	0.249460915231023	0.0340565306292107	0.322403720167848	0.0370057217662407	0.39134396462255	0.0419084974016636	0.458111731928123	0.0493172374456063	0.521814511329247	0.0500192181193534	0.591518987774646	0.0527072131581592	0.662170413687647	0.0579960363040818	0.731541831370086	0.571181179277628	40.9673078725276	0.522427322309246	34.1363891605044	0.0852228476461463	1.40733653370558	0.109972244303562	2.09628476343244	0.12380221209905	2.78558744187238	0.144661112391035	3.44403104658242	0.161718986915026	4.12995975085958	0.172217606558276	4.8247741515579	0.192095454994471	5.537131872942	0.202244259952811	6.19670619961036	0.216746852543363	6.85818942459984	0.240108268832405	8.28474281873932	0.273252541406262	10.2900603093184	0.303184139120453	12.2532987162083	0.314819970731805	13.7132002144807	0.357862777183774	17.0095174414154	0.392350409069614	20.5105972871521	0.461951166265896	27.1922756964255	0.617600892977896	48.9707257816488	0.674790023796823	54.9200562453325	0.720763588240983	64.3836341020043	0.764245977946998	68.3181719361089	0.830431994489652	85.5254050307133	0.915820515013936	101.401352993358	1.00355949238145	119.459136568699	1.06518399765678	136.547541149813	1.19147613301094	171.470580686328	1.30442987169353	205.859039270961	1.40235365681252	240.15071549581	1.51296179326975	274.464294607584	1.60884574584285	308.501945314487	1.71300371732302	343.002256187038	
0.0173948145674904	0.0973083632908747	0.0273998214703446	0.180332510883377	0.0281296931472441	0.250796577258734	0.0341327754649106	0.323930914494696	0.0367833614462189	0.393506350018947	0.042067685124665	0.460123970670325	0.0492528843128205	0.524152072672843	0.0500845119228617	0.593417139506876	0.0529789089761974	0.664601398322572	0.0582253101168032	0.735277831700706	0.572765841900674	41.1687156829475	0.523348118889079	34.3030400140906	0.0855221249984816	1.41362179663248	0.110614096127901	2.10562034047697	0.124288435825864	2.79824178675392	0.144835204849201	3.46070497950508	0.162221915009463	4.15064814954944	0.172563369561528	4.8482350974207	0.192468322293227	5.56467201148786	0.202598996339304	6.22820399324908	0.217187839959351	6.8911968920603	0.240755200707044	8.32513241423684	0.273667249565018	10.3402967779296	0.303570145075709	12.3131613344935	0.315254558585038	13.7806447294857	0.360529766022475	17.0901420328704	0.393230977758708	20.6111372795967	0.462973451255587	27.3262967338373	0.620502423437021	49.2047708588234	0.676403292734889	55.1878300992673	0.723226535068321	64.6834156486632	0.767028784131489	68.6526135820585	0.832673989785233	85.9246741753576	0.917242640868912	101.900266198173	1.00556662947348	120.042390341865	1.06775727410171	137.217407918304	1.19381300241633	172.303540656339	1.30697525902576	206.857819354861	1.40511553443733	241.317446559549	1.51605499146808	275.796637168966	1.61187489545068	310.001836524374	1.71701722258329	344.667580080641	
0.0173588617630801	0.0975859992683297	0.0274329228211363	0.181284569891972	0.0282521778083763	0.25149407962633	0.0343309561944672	0.324822073740954	0.0369805741736406	0.394982583541086	0.0420328796441837	0.462570787788266	0.049680823384404	0.526207676120366	0.050388400360963	0.596792543395264	0.0532421838948203	0.667113116979348	0.0585765137814264	0.738438216499892	0.574098821104913	41.3676573513071	0.5242345790636	34.4697206699978	0.0856187318227987	1.4207128863788	0.110997829586278	2.11544835430943	0.124664120788707	2.81124770589067	0.145214363450256	3.47762804120462	0.162787025082196	4.17024690087876	0.1729277898722	4.87156938341937	0.192869736704072	5.59095812424657	0.203020261858858	6.25834159033217	0.217836638486749	6.92428864420976	0.241298285024092	8.36489988628406	0.274099800903925	10.3894529124056	0.304096620744689	12.3734961333016	0.315793831834027	13.8471541966703	0.36246476574082	17.1737729334535	0.39408500146971	20.7110998520725	0.463709924368027	27.4603494362152	0.622566621211465	49.4379702951405	0.677622205063223	55.4542367717276	0.724911738008865	64.9844563433833	0.768786120135981	68.987204239613	0.834762955277239	86.3262902527784	0.919629117343465	102.398590807148	1.00805448667067	120.625122574414	1.0697589418039	137.882640425884	1.19605971859719	173.137633114548	1.3091450697487	207.856152403947	1.40825690381185	242.481853042252	1.52079729727998	277.127042579484	1.61523599099205	311.497376595399	1.72162241375319	346.332307927825	
0.0173152032320481	0.0976138516327539	0.0274492230849912	0.181990978031266	0.0281963682272806	0.252524384279392	0.0345475654171295	0.325600979518471	0.0372735715625486	0.395855378271198	0.0420308244626361	0.464932709036797	0.0502615310235767	0.528528706489048	0.0504128211552362	0.600421907296155	0.0532709259123459	0.670731246802217	0.0586905799034616	0.741466586330397	0.575309950612113	41.5640993499951	0.525063857431789	34.6375114623612	0.0856865310266424	1.42711561235984	0.111533935957312	2.12495087091753	0.12497350813655	2.82557237773045	0.145712050838308	3.49388008502102	0.163245401626577	4.19079839515666	0.173259194945947	4.89536420840932	0.193348052777507	5.61675063606418	0.203405284215273	6.2871129372632	0.218381558955742	6.95706328103763	0.242080288317552	8.40517492911035	0.274777814019371	10.4396269824073	0.304575946709361	12.4346644657745	0.316384494514028	13.9136338615339	0.363299362307356	17.2588231695729	0.39617085367002	20.8096095614009	0.464314123184232	27.5938303065594	0.624302171264334	49.6720973286978	0.678527884141291	55.7220404279834	0.726021693744725	65.2854150817206	0.770077219405231	69.3230018911668	0.836296531070296	86.7270644146318	0.923370202733224	102.897749881111	1.01030766219671	121.208175181914	1.07170733552056	138.548558386847	1.19821929613993	173.96999703814	1.31110720696313	208.853025139305	1.41150497788155	243.647868850288	1.52872973325244	278.456673129657	1.62204181683467	312.98817809739	1.72601123161027	347.996171507701	
0.0174369335975652	0.0967593632111302	0.0274709261140959	0.18323941588324	0.0283418264888967	0.253133294591286	0.0346515226437734	0.32740014912802	0.0374884223143058	0.398302835673378	0.0420934201053133	0.466527627973902	0.0503754498074707	0.530756721020008	0.050471062416667	0.602359640235927	0.0532449094016028	0.673964100135798	0.0587191498445896	0.744531743400852	0.577240981312901	41.7601799955413	0.52643795019137	34.8027578815716	0.0860736031978823	1.43311507568524	0.112006522743819	2.13527667664249	0.12539939783861	2.83902672866558	0.146056880810596	3.51075518361024	0.163817707982295	4.21119389291071	0.173477321735438	4.91962096937433	0.19369905918798	5.64462092844707	0.20380310314471	6.31752154920264	0.21897730588871	6.99089031232483	0.243021231025955	8.44539781787493	0.27518631938641	10.4905004756293	0.305087895236256	12.4947515327895	0.317024972052512	13.9799132920534	0.364051140894411	17.3421392831407	0.398401896880202	20.9091269617072	0.465155759350316	27.7267188557742	0.625785260540901	49.9069843214399	0.679342944685701	55.9888084535855	0.727169930959602	65.585546805651	0.771356345224726	69.6557522554012	0.837773668886904	87.1260578878071	0.926229673209271	103.397780672962	1.01239167543309	121.791190536512	1.07339232174191	139.215564132525	1.20069639760298	174.801258275856	1.31373010724317	209.854293717007	1.41707890558105	244.811127943634	1.53398562518236	279.794409911134	1.62959386870468	314.488218318881	1.72945453260299	349.65645880906	
0.017459882286625	0.09691988538039	0.0274820189721632	0.18372393642967	0.0285310680234714	0.254740669967235	0.0346029056698485	0.329263958341943	0.0375328080860318	0.40009752329325	0.0422360715236631	0.467920129779795	0.0507310446376727	0.533206448520856	0.0509117182731225	0.604576653519497	0.0533805699576209	0.677053122346095	0.0588857364976378	0.747587994699611	0.579369454341224	41.9622620834733	0.528018157998801	34.9691330636888	0.086431490455319	1.43992537168864	0.112150299138713	2.14588304327972	0.125792736690287	2.8528452267101	0.146216194259217	3.5274263225653	0.164149607728035	4.23004199828055	0.174062394023665	4.94196013724929	0.194119984847557	5.67133591523102	0.204587896936736	6.34808150105327	0.219797304267861	7.02410732735463	0.243846783204678	8.48446772934691	0.275554815554638	10.5412882871785	0.306042897231005	12.5535431301648	0.317685362082598	14.0471566413919	0.364675144043712	17.4253697150357	0.399759283814125	21.0095104919668	0.466174651429995	27.8605629419053	0.626998241066231	50.1417595554783	0.680608877916427	56.2556696114406	0.728485055237268	65.8857306836431	0.772663733180331	69.9878246168335	0.839747881322073	87.5246937331307	0.928615464582563	103.896135084258	1.01493551572841	122.373431030764	1.07534207970063	139.881482093487	1.20352569878597	175.634814292287	1.31761273964472	210.854742730882	1.42439234770032	245.973329054585	1.53673894829477	281.128540611774	1.63378989580941	315.992699086198	1.73245765656419	351.325657004389	
0.0175834691534746	0.0979640143522623	0.0275648387924636	0.183165914162913	0.0287878103137564	0.256640305994749	0.0348115604198147	0.330006804475238	0.0375612733377726	0.401935837552903	0.0423997513355945	0.470486214389282	0.05090112279869	0.535453671579005	0.0508888849938433	0.607809506853079	0.0533409929303174	0.679466935721865	0.0589160169698379	0.751737735064351	0.581272988493798	42.1650072730469	0.529145729768298	35.137132472299	0.0867577353442632	1.44710994293394	0.112176953876071	2.15673155377485	0.125990798364789	2.86629561952448	0.146514407412514	3.54435357521623	0.164420044822845	4.24960768766003	0.174766332266765	4.96480408193572	0.194426067755198	5.69824135747244	0.205692677761552	6.37791874662032	0.220630009961497	7.05758045608028	0.244389790967009	8.5250007485141	0.276239692721204	10.5910339488163	0.30700764444259	12.6126532398455	0.318821942532591	14.1137005675101	0.36524876932966	17.5076092197584	0.400678898004352	21.1106781957969	0.467533185075176	27.992680356065	0.628526490270602	50.3729734121606	0.681990340816428	56.5222923507279	0.729601450451748	66.1859592651167	0.773883155221432	70.321893733771	0.841561616501713	87.9251177177127	0.931003157777674	104.395934908122	1.01751976669825	122.956289923178	1.07707252724614	140.54862194961	1.20609472355106	176.46997963405	1.32180645201763	211.854863919226	1.42921151400473	247.135396055092	1.5391549054964	282.462105068315	1.63670437755895	317.493305551788	1.73734226105562	352.992947851177	
0.017513669131124	0.0979270524893378	0.0277854674301989	0.184677930842899	0.0287555471198138	0.25640162549251	0.0350412935579234	0.331423287836287	0.0375065208427253	0.403763965472381	0.0425100498008768	0.472537626885419	0.0510156256760885	0.538661961280848	0.0509552532147313	0.610332168549587	0.0535005672394991	0.682160786140989	0.0591752821111183	0.755693702135115	0.582630387095327	42.3675922751453	0.530200128061347	35.3024496720217	0.0869258360251379	1.45321580985843	0.112456164431201	2.16586969044294	0.126350617624712	2.8787969946804	0.146994132210312	3.56060631752452	0.16485683078659	4.27005999608845	0.175228963057749	4.98828784520052	0.194811908066041	5.72565437049291	0.206492362927193	6.40735785180563	0.22120510495893	7.09101679756599	0.244829127881476	8.56541828368754	0.276863887658967	10.6405141835328	0.307679119658984	12.6713628808382	0.320510404156554	14.1797918708785	0.366156821991217	17.5902417425889	0.401626369688493	21.2106668453035	0.469643130977594	28.1253751901935	0.629793509603935	50.6062361784097	0.683435752343803	56.7883488459168	0.7304877576622	66.4860462855656	0.775105834999803	70.6552177926841	0.842959484482859	88.3255491528748	0.933025718782388	104.89770913575	1.01951721998543	123.540884800787	1.07853476773127	141.214823032621	1.20801377252713	177.302015732111	1.32505792042654	212.855059613373	1.43222820985104	248.305077548608	1.54148717726432	283.795788734141	1.6393254429583	318.994955098612	1.74413380596854	354.658390954064	
0.0173305177811791	0.0968087233052404	0.0278421280305793	0.186506116970035	0.0287743753336577	0.256839638120079	0.0352268814063443	0.333187736577751	0.0376668925095532	0.405305449779306	0.0426655908721204	0.474636595038263	0.0510943385893766	0.540519484067691	0.0511561939100115	0.613182248323183	0.0536889949378385	0.685085313509357	0.0595293222117831	0.757774567706275	0.583802561329086	42.5670517588317	0.531540312340879	35.4679941144418	0.0871520681150362	1.46008419710466	0.112616827363334	2.17586720497594	0.126785674148634	2.89153259745272	0.147352321140582	3.57804230510766	0.16521289774493	4.29052580869355	0.175715899502436	5.01200490475917	0.195325646469822	5.75192651341366	0.207051956671517	6.43664515141849	0.221960550122284	7.12402473068772	0.245317823230694	8.60565234832248	0.277215127176544	10.6910645078368	0.308269325056697	12.7310466851976	0.321762057758957	14.246115073557	0.367194327518902	17.6743755573383	0.40249545854917	21.3100445472303	0.471860827042998	28.2583196187602	0.631131957054094	50.8391711191281	0.685046803162536	57.0510190523851	0.731607914535135	66.7850380707188	0.776666172006676	70.9861949188207	0.844321056122346	88.7251461230498	0.934848402417735	105.395094971615	1.0213381836163	124.125956515532	1.07994013946542	141.881277435361	1.2099419686043	178.133530289555	1.32825392455966	213.855106295915	1.43484599541205	249.475727617555	1.54421963091044	285.124882842536	1.64213859949484	320.494727099216	1.75074365634848	356.326337451913	
0.0174381208752355	0.0962552703396475	0.0276781993430586	0.186428788096185	0.028788054142736	0.258749489591598	0.0352526124492495	0.335083298069194	0.0376853075595963	0.407601363543496	0.0426722559141547	0.476198277402565	0.0511492068885613	0.542080788082215	0.0511145306764797	0.615994493118982	0.0537162184484553	0.687972355145877	0.0595251904719268	0.760438441181452	0.584833309508892	42.766507517228	0.533011750222025	35.6352223879968	0.0873560536501518	1.46659192970101	0.112727646193455	2.18635738912751	0.127187472904679	2.90488031195812	0.147623279837156	3.59466571378305	0.165594123375697	4.30951594074926	0.176437480179102	5.03577598102459	0.195773450046584	5.77816326607826	0.207571956755702	6.46623885614385	0.222541356935634	7.15718633202696	0.245890640972706	8.64594508627685	0.277561256308863	10.7404227393019	0.309099111807812	12.7914355007125	0.322810427094674	14.312560279487	0.367792351395814	17.7581927224275	0.403234668053274	21.409912124808	0.473511861900432	28.3917241206569	0.632447098022884	51.0732497239138	0.686456064510599	57.3170531958333	0.732724371589435	67.0846482540322	0.778346453536008	71.3182598296728	0.845585294823127	89.1271868835445	0.936744455348838	105.890931086789	1.02320263583804	124.708152306304	1.08153694493361	142.547880849706	1.21395969598152	178.96537267253	1.33282192678584	214.854899658729	1.4372015631143	250.644664053046	1.54721628084718	286.454096160215	1.64513237417664	321.993664634831	1.75690218400666	357.991869961763	
0.0174751326210632	0.0967569039375735	0.0276905203172917	0.18600083084156	0.0290487521325354	0.259745655453155	0.0350835649596412	0.336171781276575	0.0375260183719066	0.408877508240749	0.0426591267192704	0.477887230811409	0.0512712551872289	0.544868178207984	0.0511888629772381	0.618457142719939	0.0537836159932473	0.691570461534342	0.0597285261068686	0.764350228639681	0.585837094974591	42.9672894789076	0.534554000167571	35.8037358866438	0.0875743192212787	1.47354471805156	0.11310344914032	2.19590973149098	0.127485784623923	2.91854816858335	0.147931838334098	3.61045768426944	0.165780696222866	4.33098897867097	0.177100056902264	5.05841503475434	0.196083670430444	5.80462120784383	0.208169884310639	6.49644956204558	0.222933884002874	7.19049135703588	0.246381469204876	8.68531395228107	0.27830256824755	10.789707396287	0.310051663580171	12.8519919542828	0.323416422941524	14.3803223754749	0.368430203477726	17.8416317705693	0.403736221960783	21.510280753907	0.474601050630227	28.5251863645505	0.633528624395015	51.3060729059286	0.688105510953562	57.5868498823041	0.734663480014609	67.3841243269012	0.782003014158159	71.6508537317221	0.846719077658287	89.5286613999407	0.938412446170267	106.393651538108	1.02504525050112	125.290444954618	1.08428414918181	143.211056997139	1.21920837824709	179.79767699148	1.33668732051128	215.85493144011	1.4395810399393	251.810977884291	1.55052784297303	287.790134209397	1.6487629799257	323.490754426547	1.76081077849111	359.660382703711	
