X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	X_Cu45.5Zr46.15Y2.475Al6.875_Pd_[¦Ìm]	Y_Cu45.5Zr46.15Y2.475Al6.875_Fn_[mN]	
0.0159261398596913	0.0729786044655751	0.020952724385122	0.10673795661725	0.0260365437147139	0.127488510967887	0.025053245490704	0.149296629572866	0.0308577283051151	0.182526548512882	0.0291378301823217	0.203426552048997	0.0285033720597484	0.238388266143748	0.0329638634350615	0.262379640205368	0.0341721347869331	0.291861841112957	0.0387745974991275	0.321772794628248	0.0527887677242056	0.59241041486708	0.063805516946009	0.87850251486187	0.0736562415084408	1.13783426293389	0.087767633612028	1.42760232433365	0.0932245372955093	1.70564360125761	0.106348713042439	1.97454658701306	0.114361576193522	2.25661558229195	0.111928304737581	2.5582063048207	0.123684707719664	2.80329922370629	0.166263923488578	4.12349690455312	0.18904401932853	5.56977352346089	0.213438966409352	6.95195157908645	0.237833346742387	8.31933348266023	0.273157243303655	10.9565504624744	0.318792857185858	13.8406673351574	0.359362269381994	18.1854112250085	0.376762546148985	19.605981988295	0.424615748150071	24.4954079928464	0.438566331744293	27.2731971205617	0.465114801335419	27.6610880259135	0.50175211756224	33.5827612927222	0.577430085877702	41.9632458911214	0.605567005615078	48.9584389578745	0.658323047710849	55.9171500992491	0.785057401144308	76.5386235023897	0.848698935793777	91.8467173682048	0.883823391244604	99.0226566069767	0.94715611150459	109.197062559626	1.00815906405451	124.329184599476	1.0631109070306	141.457786731288	
0.0160229664986998	0.0733240741926452	0.0209889883611382	0.10789607801165	0.0266190753753477	0.129759220816099	0.0252462141709571	0.150012336385549	0.0309725605258269	0.18471514190736	0.0291918737473419	0.206413987343909	0.0287991922044399	0.240592080840833	0.0330832307150547	0.264692375982764	0.0342967146648374	0.294344543252146	0.0390740526031098	0.326280541194433	0.0529272970040501	0.598644513262469	0.0642017315791984	0.888574302366665	0.0752162233529094	1.15176614949647	0.0879768809683506	1.44515647346284	0.093891225228685	1.72582407992246	0.106882029526081	1.99830555608559	0.115032620882809	2.28325070816892	0.113107931525394	2.58764331453032	0.124496065782711	2.83651740288925	0.168972526907971	4.17223720351929	0.189887348179296	5.63571302125686	0.21507691780572	7.03656549060034	0.238793689225961	8.42021713311859	0.27428369589121	11.0902669574188	0.320204018504853	14.0081209887648	0.360854531493311	18.3876870280268	0.379348632709457	19.8430669022088	0.426694154842363	24.7661434524279	0.443398041192402	27.5708682903669	0.469520957591537	27.996509423165	0.504705600852867	33.9816728095149	0.580541283600016	42.4630308138246	0.607903916997209	49.5431418688977	0.661233990324978	56.5845805280009	0.789351805777393	77.3708309637966	0.856195062925234	92.8464436757961	0.891389063041215	100.184135011644	0.951264114574662	110.535864774079	1.01085202112776	125.828144486833	1.06911410954177	143.125882240742	
0.0159636125337971	0.0734184288065044	0.0210300393774006	0.108932268914142	0.0269108097511412	0.131893462809781	0.025283502622907	0.152294382175185	0.0308879958406626	0.186805655397858	0.0294524399302623	0.20418074867563	0.0290476244212396	0.243737928277397	0.0335159856906083	0.266337411713534	0.0344036567774275	0.298127167916943	0.0393737073651928	0.328791706878457	0.0530467205853985	0.604941708759292	0.0647928242887344	0.898457729889691	0.0758621813552014	1.16551468193589	0.0882337103430999	1.46210142124184	0.0956317062244867	1.74465891394623	0.107396253186763	2.02199886691972	0.115576957898586	2.31049119369064	0.115544984893305	2.61657880705733	0.12664073384728	2.86755419187543	0.170385816200237	4.22291418768739	0.190383406273738	5.70236404946603	0.216819877199254	7.1192920770064	0.241187273191091	8.51777503082095	0.2762997132755	11.2231936908574	0.321510132999263	14.1755765050172	0.36181360699098	18.5899162649186	0.380556651433315	20.0774379422691	0.427971335871218	25.0342134669274	0.446369026810869	27.872063584627	0.471252156185065	28.3332681995702	0.509914386368609	34.3784832626789	0.582922584627695	42.9630876827066	0.611139195425895	50.1254345172122	0.666185430370322	57.2492765938034	0.793810046248047	78.2040442535363	0.861517507399721	93.8460731258444	0.898036188178883	101.354278441135	0.954267190226803	111.871306776841	1.01412388003773	127.331567271755	1.07429654076623	144.79350091306	
0.0158576789511492	0.0731929250628788	0.0210959297927016	0.109411776326014	0.0269588467002712	0.1335561645648	0.0253645087361419	0.153957273105093	0.0308571996252963	0.187813346375729	0.0297653655603072	0.208133703500085	0.0291731319939285	0.24603862962147	0.0343881155757255	0.269366509139766	0.0345611716151595	0.300952101982218	0.0395898180858005	0.332281896268714	0.0532897079484385	0.612513884800205	0.0653207095552382	0.908316768403952	0.0761629849764298	1.17927462307631	0.0887040657185408	1.47882517991987	0.0978108013673655	1.76339048758445	0.10777170387249	2.04416876692479	0.116216634426941	2.33703225599204	0.116642664398022	2.64694341400721	0.128255961045591	2.89974046569473	0.171119537961783	4.27306730293215	0.19110879527971	5.76990635333678	0.21849145303975	7.20190085111238	0.24489680695857	8.61622327286237	0.278062755345226	11.3574782925453	0.322854599846338	14.3414962704171	0.363032606418425	18.7895135843395	0.382083418862719	20.3098271279847	0.429467151338978	25.3010001189801	0.448062868778216	28.1753897448365	0.472559413196715	28.6666500004802	0.51370515676441	34.7764224787498	0.586609116726488	43.4620828439039	0.615199717736471	50.7089527859768	0.671828860284893	57.9153286652103	0.797651977396822	79.0385241419172	0.865357873629514	94.8462688199911	0.901496813684226	102.525271236773	0.958380130304802	113.203939910852	1.02057242548724	128.829953464432	1.07991215373027	146.458496981133	
0.0158247101341072	0.0731892652563727	0.021043750376771	0.110520217484184	0.0270845365182385	0.134034413236065	0.0254783577887149	0.154608864182325	0.0308520009914006	0.189777476488472	0.0299599386998103	0.210994711761498	0.0292400340518289	0.247770394762882	0.0348058932486041	0.272991682089271	0.0348933314094652	0.303557302137982	0.0397497385530307	0.336061639654433	0.0534334802804426	0.618613407089955	0.0659406513989517	0.918473422674328	0.0766663485311188	1.19333468290214	0.0889506340925477	1.49606198089683	0.0986123830113719	1.78523349338135	0.108277135350371	2.06710817217058	0.11690446812071	2.36403385728472	0.117030711404948	2.67730057037684	0.12877004399506	2.9339358350427	0.17165235782345	4.32452985765463	0.191735523342102	5.83725633910501	0.219508078280335	7.28565375494692	0.247178182304165	8.7171888797034	0.278931107052401	11.4915123684725	0.325544189485729	14.5053410492192	0.36453568981706	18.9881684053597	0.383787190617656	20.5434139944743	0.431171794934045	25.5667958438604	0.449700232777541	28.4750613954369	0.474041068053044	29.0000094496495	0.515947322940218	35.1785302944667	0.590983203352228	43.961312698379	0.619667992573721	51.291755799038	0.67497150189029	58.5827069399004	0.804889041583146	79.8685634844734	0.868998704250394	95.8477534645198	0.90470458300863	103.691883091228	0.963058251174956	114.535000972432	1.02801202275505	130.329040011653	1.08837514699154	148.121421787898	
0.0160119622508809	0.0742271878366949	0.0210268938979679	0.110828485241739	0.027126744566743	0.134868965534773	0.0255941122254176	0.154396508093484	0.0310992266332377	0.19134665308876	0.0300168127811558	0.210688088370285	0.0293637057447013	0.250240000178989	0.0350059572695704	0.275513557982395	0.0355655689367365	0.306895365813667	0.0402983701999195	0.338545709673589	0.0541386630441014	0.6244646737177	0.066569108904154	0.927601722248189	0.0769051328411827	1.20655760018848	0.0890576233649696	1.51301542699392	0.0989533659723959	1.80647265293262	0.109645206536313	2.09020776489159	0.117324072029824	2.39032392816418	0.117469183656262	2.70817484358147	0.129342612130987	2.96762968720805	0.172003902247309	4.37430485595205	0.192319139347358	5.90371691185673	0.220334123681621	7.36981364672725	0.24840747580897	8.8183929051122	0.280377911230239	11.6231343190461	0.328199034521118	14.673297616993	0.365737288518249	19.1889689934899	0.385132947125231	20.7782916739911	0.433475554568109	25.8327275418302	0.451563691333712	28.7738818172445	0.477762703422908	29.3298708513947	0.518277728356244	35.5804555709676	0.593662857889355	44.4632508387724	0.625780644880835	51.8721746264214	0.678022772805541	59.2497499384795	0.81201167361146	80.7015085533243	0.872420925819643	96.847993862148	0.908291411073046	104.858226724795	0.970176119155925	115.865786362542	1.03197302594505	131.832716116304	1.09580025778385	149.785836710711	
0.0162037664272112	0.0752192500583532	0.0211579312013689	0.112401561755124	0.0271473455749394	0.135768928689325	0.0256271352869045	0.15613146010418	0.031305738562748	0.193054072877152	0.0299848924565234	0.216115661454365	0.0298800875679471	0.252351686705138	0.0353218605518099	0.27697483213639	0.0361003780540089	0.308906789648656	0.0413553086260097	0.342037383359129	0.0551126735800888	0.631868804249537	0.0669174789878134	0.938634285358387	0.077079902106023	1.21873720341015	0.0894232638770287	1.5286951731154	0.0992285033736708	1.82678374958236	0.111834531602857	2.11350572931158	0.118068829748567	2.41651946980681	0.117909209711612	2.73942723373343	0.129806103464021	3.00069792346362	0.172567625007344	4.42369288973811	0.193341009665751	5.96912509014911	0.221112022720836	7.45340496610277	0.249209755869147	8.91965374119537	0.284302692030107	11.7541732617156	0.329966665237514	14.8412765365076	0.366823223681275	19.3890729523674	0.388199680754813	21.0087641979392	0.437082407268059	26.0985139534852	0.455653952174399	29.0713834863491	0.483151781103623	29.6608945436578	0.520926857518372	35.9806485875621	0.59604375148087	44.9628345958089	0.630585028433622	52.4567471522904	0.680823651286787	59.9173331041263	0.815079485441213	81.5373817002108	0.876997793998111	97.8455296991479	0.915521469769064	106.02207441398	0.976389140751113	117.200110778268	1.03605910525656	133.331638750759	1.09972780983412	151.451220208957	
0.0161712360913906	0.0753782515525438	0.0210357905198634	0.112811736570184	0.0271379241251197	0.136760219659513	0.0256162105209175	0.158513492098601	0.0313428981502132	0.194351026812194	0.0302045378242565	0.216091694451122	0.0303698399217677	0.25473086652431	0.0355440682862621	0.280885775583575	0.0362837886943433	0.311979688337645	0.0417853203501648	0.346103828565059	0.055572201509856	0.638632708749397	0.0670434792170389	0.949650841362595	0.0775039414447452	1.23250529362271	0.0901578779766105	1.54491380573602	0.0996281342464916	1.84589413865981	0.112988536009831	2.137686820321	0.119074732276577	2.4437904561414	0.118333146112976	2.77014085380157	0.13020649978503	3.03489119733589	0.173202443457341	4.47380362980773	0.197604823644725	6.03176165259108	0.221836771547292	7.53644401121778	0.250193982740118	9.02043587749791	0.287301243912291	11.8888452935761	0.331366612844786	15.0071804694244	0.369916212973631	19.5866362633819	0.394131124944595	21.2389405613226	0.440004540040651	26.3652782537972	0.459208620361571	29.3724353569395	0.485800371440419	29.9959899780237	0.523319680668273	36.3814003976747	0.599093135973333	45.4622954182715	0.632712453781806	53.042198846628	0.68331638404779	60.5854601621308	0.817608577375942	82.3716976758264	0.882803267070324	98.8397425773594	0.925736985064326	107.185519771832	0.980054315136771	118.535686891475	1.04270508854289	134.829250083091	1.10440626923381	153.119956468311	
0.0160372568425575	0.075939788106662	0.0211777227447282	0.11230122630439	0.0272487267254997	0.138317754728172	0.0256916391120426	0.159108185189993	0.0314369311248974	0.195348298619256	0.0303349062037641	0.215259063005133	0.0305073683354365	0.257331206340618	0.0356437646917415	0.284365895048973	0.0365962831816981	0.315696596556391	0.0420055982823752	0.348849163657816	0.0558629992428868	0.645585904553556	0.0672074363360811	0.95853880151596	0.0780030398592639	1.2460157567403	0.0914966474143413	1.56089762866366	0.0999829201066	1.86552851307591	0.113455728290741	2.16103041954497	0.120441335788356	2.47019810649033	0.119351908101567	2.79842022960593	0.130718172404732	3.06817876004737	0.173723614697105	4.52351809214069	0.202891945761615	6.09767972996885	0.22248549789131	7.62027980275753	0.251635922879196	9.12111743096717	0.288493388213837	12.0227545722843	0.332641951481963	15.1731663587239	0.375403181516547	19.784581416634	0.397228916828785	21.4748799485241	0.4418168214812	26.6324467480873	0.460858669975567	29.6725801193854	0.487833659794211	30.3290998327548	0.526052150785346	36.7803715191093	0.602626156568143	45.9616333061601	0.634502471495942	53.6275015293607	0.688324385990788	61.2484239680269	0.821363088737777	83.2027130443944	0.886716172208289	99.8398712162839	0.931678390740411	108.355178913606	0.984951525751977	119.865459002673	1.04778823657242	136.330094967249	1.11062103953227	154.786949291889	
0.0160380506429881	0.0748229941495483	0.0212980760013826	0.11384914255754	0.0273331840015183	0.139575069248014	0.0257863277771107	0.160369763420794	0.0314150849122181	0.197805433044604	0.0302139229510324	0.222284843759004	0.0308166284850028	0.259285441151476	0.0359523809074165	0.285938258518545	0.0370564347192467	0.31849816024692	0.0423019350738986	0.352707720212668	0.0560872680029302	0.651623959556301	0.0673192093003614	0.968582591137186	0.0791698540233111	1.25805985253381	0.092823746929072	1.57762010677322	0.100317846365496	1.88594380143374	0.114028699645701	2.18387087177191	0.121419980343902	2.4972004062749	0.120751346630615	2.82844327401779	0.13224492896118	3.10058785278206	0.175678314015485	4.57158830454625	0.204397438288181	6.1676513886601	0.223214927454815	7.70425994928949	0.253454427594937	9.21918755606125	0.289582082149409	12.156617284866	0.335473496280034	15.3385450257336	0.378009788230451	19.9869950553868	0.398343427657627	21.7075503936438	0.443282109457993	26.8998275839143	0.46267653197954	29.9726187110627	0.490030528113426	30.6635005005131	0.530103886929098	37.1789030563095	0.608731717447649	46.4583523150932	0.636197075340125	54.2119734723964	0.69504993403722	61.9117342259043	0.825307499718361	84.0355761568627	0.889549464795178	100.842696965256	0.934713236861751	109.522982860901	0.993071632309913	121.196490261932	1.05391187310358	137.82612677657	1.11681403709213	156.453390772529	
0.0162108078021491	0.0752913402429704	0.0214080365027995	0.114732720256323	0.0275225934026241	0.139503779418696	0.0258445767932572	0.162229949207998	0.0314696709100673	0.199916013625249	0.0306826903443729	0.22305610978139	0.0310227440654506	0.262682614704011	0.0360871350741092	0.288996226943219	0.0374224541049869	0.321294223313753	0.0423490472895559	0.356796546263156	0.0563326183700003	0.658303462951844	0.0675615342252914	0.978231674628504	0.0804851588236415	1.27222142651545	0.0933795527341974	1.59476459040435	0.100564841538443	1.90573382312774	0.114458803451443	2.20748013074768	0.122477009198478	2.52252516135163	0.121362882799103	2.85899204999805	0.134455557525254	3.13367704379457	0.17929237389515	4.61978377983215	0.205024368671671	6.235251900189	0.226087597222809	7.78580701571083	0.254799364204108	9.31901881206028	0.290564429224298	12.2921135371659	0.339653171957938	15.5058738821219	0.37897607529353	20.1875944778504	0.399282404573769	21.9379614503049	0.445313466301227	27.1658505514921	0.466037969291507	30.271029350957	0.492308129175052	30.9977502940214	0.5374644706045	37.5763766111152	0.613812816996512	46.9587742624071	0.639656566061612	54.7917739016197	0.699276188663624	62.5796116894706	0.827985477452455	84.8703317167126	0.892704988349295	101.845098031155	0.938073538159976	110.689952343207	0.998369975185991	122.532632619237	1.062446448965	139.323469888014	1.12266530332376	158.121992921439	
0.01610100280395	0.0774002036976997	0.0214066668437928	0.114786889758188	0.0274808549138637	0.14079483982835	0.0258926631228568	0.163398846295112	0.031453816195296	0.201575324784181	0.031572410903356	0.220708725895481	0.0309983436409403	0.265670763042735	0.0361195989389607	0.291775671723651	0.0374768517894085	0.325287938050826	0.0422998544381351	0.359871656843154	0.0566666110886229	0.665316787266871	0.0679388429897954	0.988641997873092	0.0813912303438792	1.28598963314332	0.093676654153183	1.61144050238739	0.101631803649713	1.92494921882049	0.114592664060665	2.23084235642226	0.123430707330015	2.54888065763885	0.12194865050007	2.88801951062493	0.135323933458575	3.16742444700542	0.180789436436106	4.67173714152814	0.205537009444809	6.30205892492202	0.230104232476752	7.86686886309384	0.2560242251606	9.4190735854666	0.291924619398396	12.4235818195219	0.341692456288909	15.6744320842503	0.380067684367642	20.3878027448512	0.400357250627258	22.1739231892471	0.447602062437949	27.433350596603	0.468996299470157	30.5714497848718	0.495055380557294	31.3307632912094	0.545712490888129	37.976152395216	0.616511016447891	47.4571622013147	0.648662901553571	55.3686611539679	0.702147892620315	63.248345969765	0.830734765936363	85.6991119112077	0.896752477096778	102.845442736907	0.941904337564665	111.858575854328	1.00176879936767	123.864617552767	1.06713994434088	140.828203975059	1.12807250192965	159.788389698598	
0.0159903187580226	0.0769308607981318	0.0213972702682896	0.115529437577234	0.0273172128335884	0.142398911919699	0.0260726204801958	0.164624786887212	0.0315544118276508	0.202884385912117	0.031696356783411	0.227257669513797	0.0310867299457229	0.266291314886259	0.0361852653093336	0.294495628277455	0.0374616093799406	0.327645406413509	0.0422933929046303	0.363096099170133	0.0568230683600879	0.671896173490399	0.0687670918858337	0.998471001235749	0.0823001671595167	1.29838972697407	0.0941381593709915	1.62799010375224	0.103347141817214	1.94510129214817	0.115084055018329	2.25321528473895	0.12392928326091	2.57671090315293	0.122513023818053	2.91725954561938	0.135861931575655	3.20121050010128	0.181521738169373	4.7224481189686	0.206099069002402	6.36807898211686	0.231673924505694	7.95195542079189	0.258189008715912	9.51725640058685	0.293710891394773	12.5574883042625	0.342936694837626	15.8399169220285	0.381650867506195	20.5880892429446	0.402124794430807	22.4087095991559	0.449365827659129	27.6991016180019	0.470562718729446	30.8734367032827	0.499053530574101	31.6626158605246	0.548683762617502	38.3813522017338	0.619807785735035	47.9566006720365	0.654762249847816	55.9547908511076	0.704474298491598	63.9153666166034	0.834465791982529	86.5262380768888	0.900909712693006	103.844260073708	0.945618526180089	113.024606563525	1.00628035951047	125.192363106138	1.07047918395908	142.328572022082	1.134880993194	161.452625807486	
0.0162343708476045	0.0761295086924406	0.0213901263991186	0.116482289665172	0.0276400943965736	0.142289481522379	0.0261340547112325	0.166465138414901	0.0317458650510735	0.205112240372017	0.0317156004384283	0.228088743904931	0.031128120400687	0.268480592220721	0.0369995131819717	0.296541976707332	0.0375756703913427	0.330724882567869	0.0425666910107752	0.365420360063842	0.0570554356567878	0.678803385244621	0.0696460701234561	1.00804988629134	0.0827946478555089	1.3126026401102	0.0945020372299255	1.64538022370076	0.104196577265769	1.96589097216321	0.115539759150032	2.27775353793877	0.124272590794348	2.60426291606106	0.122810298413545	2.94811984898605	0.136262800548692	3.23522472721709	0.182206795305295	4.77266782377428	0.206658446307314	6.4359104616333	0.232480597882241	8.03656793532198	0.259947743901883	9.61730279209039	0.295512628247012	12.6913603300694	0.344042044895371	16.0073072457038	0.383145192240909	20.7879287062235	0.40547736465552	22.641177015964	0.4512422038894	27.9665159814401	0.471707237499234	31.1743730898793	0.502439469955662	31.9956754238391	0.550085778831643	38.7812285686679	0.622902716377677	48.4598948180341	0.656744971660736	56.5411813185559	0.707186485834542	64.580830092171	0.838506938496212	87.3649051913664	0.905647810545419	104.843852270855	0.949276571993024	114.188178581241	1.01228444555902	126.526478905617	1.07582167954031	143.828001295994	1.14154419206528	163.119141793928	
0.0165469204787182	0.0770212427393222	0.0214703479072808	0.116896284357798	0.0281472838186033	0.143101973118648	0.0261416891698481	0.16742760204239	0.0317702690844532	0.206635476578111	0.0320130916290293	0.227224520252482	0.0312943643153866	0.270416753553723	0.0385927954285309	0.298066726312539	0.0378431733398411	0.334157300857413	0.0429224365406106	0.368636827941655	0.0573024686414481	0.684572870112667	0.0701636438940707	1.018705729438	0.0830584901038197	1.32535721857907	0.0946858835429449	1.66228628876412	0.104537718889237	1.98554350736865	0.116255271192	2.30082006870996	0.124846185262317	2.62996718506892	0.123152257179431	2.97779085348143	0.136568536599785	3.26787247135019	0.183003564022621	4.82217646382801	0.20707487513981	6.50304624321954	0.233180574014183	8.11949661871714	0.260821962612458	9.71767794044716	0.297694782083022	12.8227503813329	0.344798695189983	16.1737830106543	0.384498805452724	20.9874403439716	0.408439871492953	22.8748197618055	0.455328584133045	28.2323377833512	0.473280584884637	31.4752908500254	0.504341376875082	32.3306535115662	0.551357928168932	39.1814700140339	0.625352792419898	48.961143779755	0.658822888034607	57.1260481423444	0.710336763391584	65.2468821635778	0.843431029631063	88.1984984606985	0.909441838124812	105.845865906581	0.953826774872145	115.35459672061	1.01648579775108	127.864021972009	1.08282714744491	145.327818000078	1.14647544032876	164.788384692739	
0.0166214424651496	0.0775870357284426	0.0214702631751152	0.117743605961512	0.0284155895584333	0.145327688447111	0.0261642645673552	0.169047302889952	0.0318270291195269	0.207469315833007	0.0319842315547139	0.233881904737929	0.0315435830704837	0.272518428362671	0.0391851894722005	0.3017580231617	0.0379035960352324	0.337018061736279	0.0428965368118965	0.372975597676234	0.0576124649840447	0.690533858176022	0.0707577136606252	1.02837716467005	0.0834127574006139	1.33880854271598	0.0951290113885275	1.67843693484002	0.10495821387907	2.00519650823537	0.117759412116359	2.32291685989639	0.125580686089778	2.65641348530286	0.123771368600614	3.0076204156376	0.136995794656248	3.30174932839276	0.183832793671135	4.87222014867546	0.207555992695538	6.56903603243214	0.233824977836919	8.20335662464268	0.261717969242193	9.81845262616947	0.30001115552985	12.9557227495755	0.346088847388772	16.3394261732627	0.386227075720847	21.1874995993676	0.410393708097909	23.1088685642703	0.458813446450947	28.4993051119748	0.477952755180991	31.7699165951561	0.505931673693973	32.6644395064544	0.552740817799668	39.5816183271468	0.627538335888397	49.4610888899334	0.660826824386303	57.7094770041461	0.714893979951023	65.9111535463066	0.850379225685773	89.0295734339084	0.913627628795936	106.84334958952	0.959489643062831	116.519755711917	1.0207271048633	129.197646033192	1.08708583852521	146.828662884236	1.15015279043832	166.454677161774	
0.0164940176856243	0.0785422452265355	0.0214286251644208	0.118029885776202	0.0283522391632049	0.146732821314822	0.0262814676093862	0.170265050754168	0.0321147111885527	0.209199363848504	0.0320719910954098	0.233948887200543	0.031906323543005	0.276271308914154	0.0394061882917417	0.304115695251186	0.0380693005977432	0.339800271380473	0.0429211719209572	0.376735550458182	0.0579108668378583	0.698752895921942	0.0710705265322378	1.03800517698912	0.0837839830658102	1.35320643978971	0.0955738689446063	1.69548036997661	0.105413606812249	2.02602553662731	0.118848555164909	2.34769655846221	0.126407283593707	2.68275640873592	0.12516946053617	3.03746697442996	0.137627283075078	3.33513817242942	0.18442275654955	4.92296046277562	0.208287129792442	6.63594084603085	0.234550362823633	8.28685527742643	0.262620737477563	9.91982335831121	0.301317354151831	13.0905046774947	0.34823998174225	16.5058888996977	0.389396626239556	21.385699934993	0.412261351080673	23.3431073565312	0.460327556251883	28.7673211097676	0.483079149426086	32.0697763729077	0.507555512162413	32.9970483096642	0.554243481576129	39.9822844555867	0.631927499584742	49.9596146645755	0.662679638454778	58.2920937527012	0.72108131005037	66.5769821003061	0.854361238652413	89.8684044611513	0.923432163492986	107.837428357287	0.964210258479789	117.687351042965	1.02747629655237	130.529467053956	1.0904669610934	148.328568995283	1.15361137130877	168.121327258661	
