X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	X_Zr57Cu20Al10Ni8Ag5_Pd_[¦Ìm]	Y_Zr57Cu20Al10Ni8Ag5_Fn_[mN]	
0.0135606038652986	0.0655600857282389	0.0170373675627933	0.0860955401583365	0.0198247833832205	0.110687381692935	0.0200432250393025	0.152259106515358	0.0200649212117348	0.146754901230335	0.0228494989998685	0.170168487887277	0.0276201772261988	0.182299609586685	0.0287114029154958	0.197621585065836	0.0282412092240679	0.217934508890347	0.0283168103326685	0.241815130149413	0.0409678365885744	0.437807256399495	0.0569041366477588	0.622915114462449	0.0609180484278641	0.817613690106503	0.0697501874273484	1.01279575674903	0.078255480591803	1.20680271263694	0.0866302680408005	1.3802782931783	0.0934210702810545	1.58658800241213	0.100381745804017	1.78127756132613	0.10994744189038	2.03508069964295	0.124725161298611	2.31680321213141	0.127994770441093	2.81044724508975	0.14551717499031	3.57590067983634	0.163152266664447	4.46731181245842	0.182780155076392	4.78935037825155	0.193932646984516	5.83941196513711	0.219164255600498	7.7680227353292	0.272331269469712	9.68478438173572	0.256657157793258	9.69267879355315	0.308746454238967	11.6159236416661	0.330496049825346	15.6069390768091	0.336460355524949	15.4766680495836	0.385810596197185	19.7793661236959	0.387020432546267	19.3407247661071	0.448920992693701	27.0338173397121	0.554946023975942	39.0095477730623	0.590174627615715	44.5755710316783	0.62753767895629	48.2853151682754	0.697348729489578	57.9253980530703	0.769404552902736	68.7327820583043	0.86776151098016	89.1498563726035	0.865002227926479	88.3619047175561	0.936824610516795	99.8415953380322	0.936827648261884	99.8112178890178	
0.0134985394417417	0.0654741857767259	0.0171800177027573	0.08750082582115	0.0198962546799414	0.112201493848615	0.0208268604537972	0.153475573811094	0.0205099051002835	0.148892592027763	0.0231687493157509	0.172265476979744	0.027874045594708	0.185653622160703	0.0289325729819749	0.200540524499021	0.0284495921980954	0.22139511423835	0.0285891207101018	0.24492173107247	0.0412864441638163	0.444057914873628	0.0573456691726998	0.632281599773456	0.0613950644011896	0.831396099402964	0.0703590128126903	1.02952510336225	0.0790832099262472	1.22637480485883	0.0873008172228235	1.40504728153502	0.0941291124203681	1.61386771989544	0.101297339588267	1.81123622806808	0.110644391296765	2.06869585505449	0.126025736845275	2.35774927284083	0.129666869137763	2.86054261833762	0.146781750408258	3.63578751250737	0.164979471819023	4.53294723344822	0.184763597075828	4.87286439785706	0.19537058301277	5.93920736521871	0.221583433148193	7.90068311052412	0.274218783314043	9.84764382130074	0.259545927928259	9.85878575478161	0.311813806316253	11.8152005861366	0.333763398879979	15.8389669093829	0.339108098692971	15.7452018627033	0.387950975029119	20.0783951617504	0.389866340765536	19.6762448835469	0.452758670556803	27.4333453920198	0.560854217560389	39.5927382162962	0.594771077265022	45.2454154484289	0.632731330590239	49.1199552441317	0.703961114877967	58.9268007412163	0.774520675450418	69.8993343081176	0.874449921889033	90.4869449535998	0.873106092742342	89.8644483340095	0.944865245077852	101.508051719833	0.944868308899974	101.47741350051	
0.0135441697238216	0.066192453726367	0.0169282738796754	0.0879124631036207	0.0196844840680559	0.113058688926342	0.0214804510156964	0.15456314024786	0.0207537572021644	0.150091116812875	0.0234581358142303	0.175141124467182	0.0282204170790461	0.187113601194305	0.0290499375851894	0.202416397250096	0.0285904572931741	0.224734691313147	0.0288789175420325	0.248241517543497	0.0416100350686348	0.450497486302283	0.0578271970488492	0.641872242775993	0.0619600378052518	0.845540327502478	0.0709380996624353	1.04578029039219	0.0799688129116392	1.247013261378	0.088203735081078	1.42761473984524	0.0951239102043072	1.64077304572153	0.102263158542624	1.84143901772831	0.111842734909328	2.10195850488828	0.127145613346761	2.39806506102782	0.130951696796711	2.91117466619363	0.148188706450877	3.69522731036382	0.167295453077261	4.59935565213823	0.186428528834865	4.95597562046817	0.196887113917908	6.0397669154365	0.223839460928734	8.03457190013661	0.276125758106953	10.0137088730153	0.262494498364507	10.0248824714622	0.314790445982563	12.0143806730639	0.336940881688404	16.0715311837342	0.341734893549513	16.0117612720585	0.390289337287013	20.378014658289	0.393082640944601	20.0094888487224	0.456497825955262	27.8335700735803	0.564367340791668	40.1773628962268	0.597919635801401	45.9127415690573	0.638026544607219	49.9507843481935	0.709105990942297	59.9263258831411	0.781638372062406	71.0635768780555	0.881624439573907	91.8196674945736	0.880162813118235	91.3678785695119	0.953250148585409	103.171982354931	0.953253239974679	103.141068464139	
0.013638712830448	0.0666358796661442	0.0167192430019884	0.0886571573300613	0.0197594562201687	0.113670298618383	0.0209658768269942	0.157112475603715	0.0208692782887167	0.152212262083473	0.0235337200904753	0.176452703076333	0.028299557185634	0.189246664482909	0.0291697127888361	0.205197369981554	0.0288629682018202	0.228109716851757	0.0290236473173049	0.251587817602811	0.0418669503782759	0.457488138734461	0.0582962954240352	0.652976110267423	0.0626859124028792	0.858204509478244	0.0716035143874301	1.06277669374099	0.0805027460385167	1.26687953510417	0.089359494155086	1.45016531793459	0.0961936990396618	1.66582725160318	0.103920939761229	1.8710001261651	0.113314283085418	2.13393336849318	0.128278406678298	2.43881554400586	0.132120621180513	2.96123371786282	0.149865462729577	3.7555902816785	0.168833179589168	4.66758434071387	0.187698431027934	5.03990175029337	0.198835475303784	6.13984776587366	0.225813439459636	8.16951960346615	0.278474833828442	10.1834563740151	0.265071977973592	10.1888753305467	0.317559335716623	12.2151384203577	0.339249744658814	16.3068931509668	0.344685263685033	16.2780953013614	0.393050651835202	20.6772616258156	0.396970040982207	20.3415314078337	0.45993162148706	28.2337649528198	0.567620233295147	40.7608662638309	0.601756961970596	46.5772662715143	0.643767410787628	50.7838896045197	0.715256147364627	60.9229639252218	0.790151298501453	72.2294436744865	0.888579909982041	93.1532543028556	0.887318351374297	92.8676580206951	0.959966200353444	104.839750038854	0.959969313349399	104.808620081235	
0.0136708710410521	0.067924393490754	0.0168674824962273	0.0887385825678541	0.0200509262727929	0.113900298903601	0.0206706312792253	0.158257638518219	0.0209867623718854	0.155167071985993	0.023726407092214	0.177711458235714	0.0284437873267161	0.193041832898037	0.029483676698037	0.207862480369467	0.0292265443762851	0.230326788342985	0.029068559126214	0.254943343575941	0.04205678443773	0.464538948781335	0.0586272799125233	0.662786894633079	0.0634965616246946	0.871226261098018	0.0723126507143689	1.0791145356455	0.0813662049611773	1.28613241652876	0.0903393933302036	1.47371636925221	0.097330370034628	1.69281220550563	0.10547908225232	1.90105180874477	0.114510765915471	2.16761394931248	0.129281264340261	2.47834529597721	0.133396106425459	3.01206669855476	0.151375656377526	3.81720425198212	0.169877167497448	4.73464282253009	0.188921132488952	5.12289795457198	0.201162571431277	6.24062664254735	0.227688321586716	8.30180838097145	0.28075619564941	10.3504955890964	0.267263744973587	10.3560104718487	0.320398741092571	12.4155981444417	0.341638281548088	16.541323795669	0.347568652966939	16.5457592592377	0.396688714435236	20.9765570221137	0.400681553577057	20.6748498788117	0.464099701054829	28.6330154710135	0.57310719808031	41.3431104833739	0.607914665560812	47.2415004013418	0.649474602567187	51.6172258288334	0.722848782131649	61.919404526926	0.796518466777369	73.3956382964481	0.894253066004092	94.4883833812479	0.894912655259963	94.3680931229398	0.967986422692667	106.505692330617	0.967989561765653	106.47430160269	
0.0134050325435281	0.0683110960676652	0.0172953152937194	0.089583190239507	0.0201470877721285	0.116349691710415	0.0208872656941632	0.158784621551269	0.021019161953653	0.15631561094467	0.0239940208506381	0.180035777337081	0.0287332860903129	0.194794829282759	0.0297863332350218	0.209914474942185	0.0293942877639882	0.233184376904482	0.0293251601290419	0.258255854089699	0.0424691162833281	0.470326448919579	0.0591299740645636	0.672172297432984	0.0642120852558177	0.885081953836088	0.0730488086411926	1.09581105313952	0.08236282893191	1.30614455864625	0.091027753841143	1.49772353577908	0.0984640969996025	1.71967888144672	0.106298226140099	1.93144505386246	0.115258344307611	2.20198254465109	0.130345315765775	2.51757260095682	0.134417974732796	3.06157883106799	0.152550360799521	3.87767502387969	0.170903236378088	4.80126637672462	0.19023429467975	5.20623409157418	0.203415478044313	6.3397887433083	0.229727299521333	8.43477702392393	0.282941439500184	10.5169238565979	0.269501292165125	10.5246385231669	0.323342743109233	12.6160103710767	0.344092410462005	16.7746703809458	0.350288827065014	16.8130320616512	0.400294263158393	21.2758468304766	0.40374524913914	21.0084626477092	0.467846352837508	29.0355833600604	0.578803144736671	41.9273738101627	0.613221128563548	47.9098174491425	0.654720308113347	52.4497387640302	0.728402027167971	62.9234186434472	0.801634040307489	74.5563120384497	0.901306781080811	95.8195040474695	0.902425602582982	95.8680960915304	0.97663100271542	108.171738930504	0.976634170100612	108.140065080527	
0.0136458080198215	0.0684435621456973	0.0171905176255704	0.0916409619222963	0.0201517870839698	0.117105045214254	0.0214030780485787	0.159769786165437	0.0211675751810249	0.156933441580175	0.0241113524864878	0.182241323711995	0.0290552645730754	0.196894990692595	0.0298726576163544	0.212964367054291	0.0295335472007362	0.236664379954563	0.0297154699122567	0.261437775722401	0.0427216039079065	0.476119216850884	0.0595781021665179	0.681521378654204	0.0649101776045759	0.898172739738426	0.0737819457970436	1.11315670243721	0.0832015951519339	1.32676089625533	0.0918644853658058	1.52049693278383	0.099419611536128	1.74606022193416	0.10703598852907	1.96165552693356	0.115888421801841	2.2358382141061	0.131602281061751	2.55806371061015	0.135269704596349	3.11172030478112	0.153872140468676	3.93622727136468	0.171866348641239	4.86763102325571	0.191898918133178	5.29015463346419	0.205112407125051	6.4394397883977	0.231940224371699	8.56768513091193	0.28520412622547	10.6842676141467	0.271841779616894	10.691592987898	0.326223583579603	12.8159392413185	0.346951124503615	17.0071433856892	0.352967704649466	17.0794499099819	0.403025125224916	21.5772116254372	0.406073440964463	21.3415743650854	0.470656633125254	29.4363444833983	0.58212072884175	42.5119761383526	0.61713527861243	48.5791738528871	0.659713745239152	53.2833618356833	0.73299024864595	63.9256557965805	0.807477164545215	75.7242575467684	0.909942405733063	97.1521893355421	0.90940754818094	97.3689409756884	0.983471913924027	109.839193690057	0.983475103660963	109.807296322673	
0.0137466913988394	0.0691488934433148	0.0168337878813081	0.0914454278466601	0.0204827256233404	0.118280374247593	0.0213851551792299	0.161647012244563	0.0212666576368344	0.159731847505249	0.0241855200755732	0.184077353321067	0.0291471450197212	0.198953911976633	0.0299619556335503	0.215836478426496	0.0298038833722134	0.239049409643379	0.0301292749297314	0.263862241099613	0.0430273914349741	0.483241098448358	0.0601687467760166	0.691338333031624	0.0653781781017814	0.911160439878183	0.0744631231944896	1.12941421777348	0.0839606728284204	1.34618106648944	0.0927073135114114	1.54369501286244	0.10039066550708	1.77393505451438	0.107836825953197	1.99094073107072	0.116781856942335	2.26910458923001	0.132959320624065	2.5982563313925	0.136730866342898	3.16115746583065	0.155212644584877	3.99625519939906	0.172969475079138	4.9344757665512	0.193857469075733	5.37246817832804	0.206435100136388	6.5388808202565	0.234287473606675	8.70112781703238	0.287439639775212	10.8504947159816	0.274167430223984	10.8591230099529	0.329030348753499	13.0153828925219	0.349907172918749	17.2394319885715	0.355522658923877	17.345914324439	0.405205983966462	21.8784404473084	0.408742246193305	21.6746097140141	0.473198622402619	29.8347325969289	0.585441447618553	43.0947903272842	0.621393816444574	49.2448161423806	0.667052788447297	54.1145187652759	0.738612333627466	64.9256652262212	0.815675632576237	76.8924042207537	0.916418044669109	98.4865063006879	0.915795088939932	98.8680126217486	0.990152666761961	111.505247740524	0.990155878850638	111.473126855733	
0.0136107873499854	0.0684947994367827	0.0171924004280384	0.0910028313660115	0.0205199314473342	0.119114962926087	0.0209836577118409	0.163476304317204	0.0212667192001654	0.161389950855274	0.0242541311482359	0.186908864851713	0.0292653309883291	0.201711077775909	0.0301820596907468	0.218046826933207	0.0301965491192418	0.241409060793242	0.0302994298055339	0.267616052973626	0.0433816173024728	0.490285505652837	0.0609794366005893	0.701680320485545	0.0659182440518649	0.924268164209042	0.0753345591336765	1.14620398393585	0.084701332689998	1.36560670824343	0.0934596026030066	1.5673364024655	0.101476705199626	1.80018973513769	0.108660520341295	2.02130370820617	0.118062269785953	2.30249389892793	0.134137481224912	2.63780773661268	0.138200206114487	3.21066889985198	0.156524600293871	4.0552763677781	0.174385921045604	5.00133447968465	0.195610826191074	5.45580943760415	0.208166543123789	6.63900078623994	0.236552324257097	8.83546364145945	0.289737916375777	11.0166426554014	0.276453969764833	11.0266809716837	0.331758451389925	13.2147389994074	0.352412709145071	17.4725699576015	0.358473626671634	17.6108197049803	0.407777193446139	22.1778941684367	0.412519325853352	22.0070937200049	0.475971272840295	30.2343519188446	0.590323253201694	43.6759393115315	0.625828833129682	49.910089628152	0.675349049630464	54.9482014415709	0.745215460639167	65.9241547374922	0.822942370352562	78.0623539351578	0.921209234593167	99.8214714663149	0.923030633672688	100.368082645561	0.997712967772026	113.166086384821	0.99771620444762	113.133719630882	
0.013419740858412	0.0690208365953875	0.0176884145721347	0.0921550010273652	0.0201308091367801	0.119974471758226	0.0213987461500359	0.164435246381375	0.0214489964558506	0.162154275614426	0.0242446150847723	0.18884629220128	0.0292553488677647	0.203761602605258	0.0304232656548916	0.220695624624924	0.03031918413949	0.245150445332241	0.0303126015007343	0.272323306288115	0.0437067677971675	0.497045335616626	0.0614737453569747	0.713065156342859	0.0666965584057331	0.937767975325192	0.0760795820261613	1.16292657846072	0.0854551708067844	1.38512652998829	0.0943657378839057	1.58956194899176	0.102644588041762	1.82655815352503	0.10956700470808	2.05140707918628	0.119417986413285	2.33545223912492	0.135200068454173	2.67803458349801	0.139308872399607	3.26076869688187	0.158295349282108	4.11476552572866	0.175970804721133	5.06638130483525	0.197224097652658	5.53938539015793	0.209977974753055	6.73958967311743	0.238810650547579	8.96910469927887	0.292052344275149	11.1849866533478	0.278888903998281	11.192768375139	0.334490898844077	13.4161216641191	0.355110086541603	17.7063300500819	0.361884051798571	17.8763732860027	0.411207496110939	22.4765935183153	0.416281067727769	22.3406152192944	0.48015049544987	30.6313113836135	0.596000730305268	44.2584517519632	0.631354852414786	50.5747260893127	0.680411909991696	55.7833556074639	0.751730270552083	66.9236053736146	0.828427978980028	79.231141359044	0.925975167412736	101.156622896448	0.930119761679018	101.86803346009	1.00595918302297	114.829920162376	1.00596244652065	114.797285187548	
0.0134795013528947	0.0694086596697181	0.0178045050838641	0.0931293681209462	0.0203155993299709	0.120620525831977	0.0217144534732749	0.165582373804342	0.021720847691256	0.163031086672949	0.0243121239764556	0.191330929745103	0.0293996797837716	0.206549021834857	0.0304046921519469	0.224531713023731	0.0305846376893744	0.24861321891551	0.0303884296598006	0.275743530073278	0.043924860872802	0.503449342166151	0.0619392878494309	0.72334806302376	0.0674867148404894	0.951081289104632	0.0765606241040737	1.17964894015496	0.0859755819709437	1.40606196197934	0.0955045172302078	1.61365328379231	0.103742848578266	1.8533861795811	0.110345073751563	2.08100241372606	0.120727123427965	2.36809067003272	0.136161414932658	2.718856079819	0.140350831747636	3.3117329940506	0.160089207311324	4.17508542337631	0.177337664599776	5.13342628247478	0.198743895343467	5.62319324202177	0.211819082353415	6.83900462794538	0.241034330412929	9.10132828420704	0.294187611365741	11.3509604354544	0.281669927323056	11.3585922143183	0.337258971470633	13.6159555394628	0.357913096081499	17.9387825657295	0.365046727666465	18.1433201255306	0.414904984879573	22.7727987864576	0.419220588633311	22.6722405459122	0.485091522208987	31.0317949728374	0.600162370199207	44.8426070453385	0.636743945566705	51.2421080892929	0.684725131878123	56.6161106865186	0.758054033808985	67.9258574279084	0.833708603840087	80.3988558993753	0.932888605466374	102.485344475831	0.936053353567028	103.368215242607	1.01387112881568	116.500876694643	1.01387441839039	116.467980949507	
0.013786597145173	0.0702690998243875	0.0178549262260683	0.09368750680302	0.020933557384575	0.121056493915553	0.0214093546170417	0.167489940625278	0.0219613909873735	0.165485354371133	0.0245491698026868	0.19238010823132	0.0296477382739191	0.208884662325734	0.0305859704695796	0.22619047120991	0.0309884224850075	0.251195485253963	0.0307210363550656	0.278427194152226	0.0442718400785847	0.510200790227167	0.0624033214450626	0.732803780674708	0.0684547155053149	0.964014448668704	0.0772392961302824	1.19594906349699	0.0866877467464406	1.42622136947195	0.0964839886546872	1.63693436799143	0.104524214029283	1.87957601687324	0.110938877590573	2.11152301719978	0.12193064599441	2.4018597264924	0.13697393123502	2.75868175952437	0.141539145991004	3.36116107470545	0.161151570231518	4.23574525374755	0.178536298738377	5.20016345801802	0.200377914527114	5.70620201915454	0.213652285883091	6.94015323966363	0.242730413849817	9.23444687008691	0.296113443551996	11.5171717048063	0.284156846216147	11.5255187393735	0.339985641226529	13.8159980310532	0.360188055470037	18.1721198377811	0.367751669777156	18.4105724388485	0.417694564730369	23.071336086216	0.422337966659012	23.0010830808091	0.488654120709648	31.4331689064003	0.603513399468815	45.4269970319915	0.640920803481	51.9105517969577	0.691118230931106	57.4479642453639	0.763007357675038	68.926418200487	0.839381935821184	81.5662426141758	0.941513878962949	103.816949429769	0.943074009928415	104.866214005112	1.0199660703376	118.170171747516	1.01996938077395	118.137067386133	
0.0137447807862057	0.0700651256383197	0.0176828762361447	0.0952424152511049	0.0209813735978848	0.122652817112411	0.0214390521613481	0.168374013089156	0.0219220418386974	0.167894118232559	0.0245557550361961	0.194739875796499	0.0296713544418671	0.211465342505502	0.0308312648685328	0.228882182497597	0.0311456222534002	0.254897375896907	0.0311445751108257	0.281284957336697	0.0446826569854003	0.517495257531052	0.0627291118864214	0.74225909087205	0.0691241002256286	0.977690687196702	0.0778537840529345	1.21289645599763	0.0875146905015586	1.44682804460977	0.0973340410229553	1.66064979773566	0.105337321072481	1.90667307872528	0.111769428323096	2.14153465291064	0.123104649564184	2.43523297087667	0.138022266915099	2.79817868237653	0.142656268851016	3.4108233829767	0.16206109194096	4.29686608877134	0.179587525723916	5.26759074355627	0.201880743942577	5.78916236751573	0.215298666994406	7.04051441818244	0.244374019919582	9.36937967225596	0.298067593046492	11.6844269867147	0.28584828626198	11.6937025498447	0.342633916144899	14.0155497156701	0.362549817958633	18.4059935516101	0.370463070924241	18.6768990175711	0.420179953509784	23.3740717879414	0.425427550727364	23.3372905142763	0.491378452071479	31.8339467935438	0.607025213964864	46.011066643694	0.644701161433964	52.5763244716054	0.698492078088865	58.2812371397455	0.768387188977791	69.9251610314863	0.846621889304446	82.7289131116824	0.947707942116292	105.152138112803	0.949897459682911	106.367222802035	1.02680649327125	119.83796178318	1.02680982605933	119.804633904389	
0.0136667928129547	0.0700531494126556	0.0179917959400171	0.0960536335548523	0.0207308977835872	0.124026787055141	0.0220689861227997	0.169558960938005	0.022042396124172	0.169431746282131	0.0245294215134356	0.196595375867221	0.0298073750049945	0.213228030465306	0.0307247962359675	0.23173344097627	0.0312324120297213	0.257840791650344	0.0314212448142467	0.28399929685149	0.0449273561455314	0.523865620054168	0.0631799427970884	0.751864926073364	0.0694858023200304	0.991827348300657	0.07860708093161	1.22873371204206	0.0884500027538282	1.46604844616112	0.0980463298913606	1.68411574945707	0.106176156195817	1.93342159312032	0.112708703952457	2.17114349162712	0.124095849401618	2.46855918347316	0.138981424570161	2.83815104538044	0.143811500103741	3.46138953976369	0.163267364283848	4.35770706137474	0.180427830916609	5.33420824415435	0.203348509709121	5.87260374396387	0.216716176318759	7.13994054888075	0.246700179468308	9.50226170221311	0.299836862317278	11.8519365196739	0.287671120035644	11.8598951927459	0.344907328370933	14.2166101427863	0.365737158115133	18.6377550259402	0.373113151904017	18.9447920807899	0.42251052633407	23.6765523072934	0.428855474089946	23.6734253045861	0.494186475572536	32.2345384161813	0.611592756345194	46.592543453472	0.648867085536807	53.2426931926726	0.703270129013545	59.1154935107192	0.775773157595556	70.9237101473992	0.854284144511344	83.895443009755	0.952494618094443	106.486768002319	0.95622732067485	107.867836718206	1.03517151096086	121.502935499512	1.03517487057104	121.469339399832	
0.0134930429199504	0.0704171946586325	0.0180559270716913	0.0959360831892209	0.020954523300233	0.125128592540281	0.0222904976863524	0.171336666473611	0.0222180218303561	0.170773199971827	0.0249780851273358	0.198315601340406	0.0302950750367216	0.215666800374508	0.030906670458895	0.234254356443035	0.0314092518836852	0.260683188013064	0.0314856590563377	0.287871852348126	0.0452766814751226	0.529893197678446	0.0636718008450523	0.762745741818768	0.0701397978893664	1.0047809969604	0.0798474427600536	1.24426561071184	0.0894228135716992	1.48544975711399	0.0985962949098479	1.70737215360914	0.106629297554794	1.96085020579318	0.113756290747331	2.2022131097325	0.124796658595842	2.50222998540588	0.140051821061467	2.8775923217114	0.145352876655113	3.51130772890016	0.164338825512578	4.41605954017696	0.181524840058204	5.40083505797774	0.205072426058887	5.95476688023905	0.218164358551369	7.23959205963142	0.249508646919509	9.634660375777	0.301839363577041	12.0177063421464	0.289825250386914	12.0259565191704	0.347505641895944	14.4155536737909	0.369092997570218	18.8716361903495	0.375634913533284	19.2112173797008	0.42500960974341	23.9764921787825	0.433314938287037	24.0055479574351	0.497598817567817	32.6332636684678	0.616170140744609	47.1756444897429	0.654244039463551	53.9086856594375	0.706743978688694	59.9496083206683	0.781734295471033	71.9233321468672	0.859625824111774	85.0642453348017	0.958198939080306	107.819475642132	0.962816827372676	109.366327219007	1.04263798377661	123.169824014966	1.04264136722864	123.135989496719	
