X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	X_Cu45Zr46.5Y2.25Al6.25_Pd_[¦Ìm]	Y_Cu45Zr46.5Y2.25Al6.25_Fn_[mN]	
0.41068482077987	22.1736190469573	0.469615657065551	27.561105480935	0.0173770203208954	0.0888044154292204	0.019622208820957	0.140092127079541	0.0243288662953079	0.185343051562672	0.0306846521708332	0.223901475971588	0.0376302108824509	0.267352168555408	0.0321691154237688	0.310898245301041	0.0374943830198569	0.361433150032567	0.0445791045207806	0.397961636933225	0.0468281337667736	0.449495414182412	0.0497774878047095	0.487248073617554	0.0712076143282077	0.929051125905275	0.0859775988164093	1.37907229871355	0.118210078453979	2.24776643391364	0.130991433988828	2.69570169913975	0.14307294451642	3.12533539616423	0.153100176003148	3.5841064497605	0.163303789532941	4.02983437883989	0.190815583821941	5.30278450338972	0.216700815987473	6.68418243815291	0.259639508113904	9.40274238287309	0.294158058115027	11.7533585454954	0.323901760669526	13.2990744473037	0.374501870948369	17.7586952527871	0.557118543079451	37.5751836742653	0.580570755385091	39.8945763613898	0.625056730696253	44.3229330499245	0.68463987881416	53.1871952183355	0.769972984154208	66.4704435072486	0.851533395957398	82.7402030217633	0.892510997660528	88.6078128615241	1.00209519577259	109.800404760593	1.10388752405762	132.839284031071	1.20174781429286	156.163031083035	1.28394402478673	178.462121188199	1.37072837380688	200.784297480132	1.43969197296261	222.600536834679	
0.412515098838991	22.3404021483428	0.472339683832748	27.7602930184425	0.017404367279779	0.0881832378533714	0.0197147460537487	0.140130660549236	0.0245443063283306	0.186445169913975	0.0310201875845666	0.224582796610219	0.0379085912624658	0.268875899526597	0.0323974071073581	0.313086853247434	0.0376207936131031	0.363798592844416	0.0448541590343664	0.40091171746352	0.0468203462685707	0.452337082949405	0.0499056457046279	0.490330343739504	0.071117439770565	0.934944418462203	0.0865968273979958	1.38954036395502	0.118642282130206	2.26401940905257	0.131575133196168	2.71585551869717	0.143782818410088	3.14793999096035	0.15392396453341	3.61125426869044	0.163922650553498	4.0598942104917	0.19135665539665	5.34221576800348	0.21767843678956	6.73279095498103	0.260341872549855	9.46860923751169	0.295408352527778	11.8378211170981	0.32497792119768	13.3991096629369	0.375788342729172	17.8929304943809	0.558892079780765	37.840990575016	0.58236160946798	40.194119489481	0.626866465091714	44.6564992526955	0.688703419652013	53.5904615992801	0.772432192023844	66.9713236652475	0.853432325531382	83.3232332775219	0.895571062388394	89.2755934675473	1.00681583576522	110.631241315235	1.11063963372623	133.837244551145	1.20536131002839	157.330998943094	1.289868559851	179.795938964468	1.37478984434539	202.279196801256	1.4468046303389	224.260824136038	
0.413792647193233	22.504754497924	0.474032961596264	27.9623955954702	0.0175951611006269	0.0879101711770811	0.0199597440913081	0.141238512354866	0.0250034521728303	0.187934980372378	0.0314204632382219	0.225876694643207	0.0380593972307043	0.270577425789601	0.032560198548146	0.3154417022655	0.0376958110471357	0.366231119982282	0.0451076392276263	0.403600009051291	0.0471756867633073	0.455056428322799	0.0499538893316971	0.494473739469507	0.0715143998634526	0.942109082688417	0.0866662422515098	1.40025022380845	0.118937751642116	2.28109823444531	0.131912610414542	2.73577231667062	0.144479463931749	3.17095157370225	0.155454196541251	3.63619368907022	0.164558598825861	4.08961178111359	0.192491611879124	5.38179837252843	0.21903413796565	6.78181996393162	0.261228007666719	9.53622232189475	0.296561079791658	11.9225221072686	0.325999902995345	13.4997828345034	0.376721895733332	18.0275140506011	0.560478356071438	38.1081162284697	0.587043503319187	40.4915541033634	0.628636668877573	44.989741355226	0.690685858276148	53.9909638149547	0.774483208879767	67.4704827392102	0.855503414231013	83.9058910042684	0.899244791400532	89.941273009942	1.01462861321042	111.463523282445	1.11479291618408	134.839213483389	1.20901373794056	158.496180286143	1.29412263801801	181.131455473033	1.38194868403522	203.773246756233	1.45372131720036	225.925402971617	
0.415071163660203	22.6707944039303	0.47535638942973	28.1613540276352	0.0177069466988912	0.088732674490552	0.0200135064914996	0.14249012252421	0.025232152925312	0.188306636269657	0.0313818437269434	0.227810294839251	0.0380446733030676	0.272297549399384	0.0325763685112397	0.317451117936282	0.0377765359082279	0.368432795547929	0.0453745131404841	0.406501573498519	0.0474629121117386	0.459079945380844	0.0497955517548626	0.497602459302661	0.0721335901327613	0.948412797442952	0.0869494515623589	1.41032806490969	0.119297174554428	2.2975630854599	0.132281492930336	2.75541181336064	0.144690141918868	3.19466304532572	0.157219588754149	3.66284860555097	0.165071871987443	4.12053634573486	0.193427293048614	5.42234070492093	0.219745244167855	6.83302873326457	0.262823440302109	9.60264517608399	0.297636966077348	12.0048361177937	0.326837211174483	13.600917942045	0.377350916650714	18.1606112160628	0.562051217929319	38.3729620043691	0.592351555347845	40.7915517168494	0.630394595975044	45.322968556596	0.692633633656044	54.3924904854126	0.776367475149491	67.9704986299009	0.858032660142762	84.4885561815951	0.904022657283257	90.6045758172392	1.02031266553258	112.298606667825	1.1175246986526	135.840780084301	1.214207371684	159.66069107697	1.29767971664433	182.465690481796	1.39301146145885	205.27252701854	1.45862855597945	227.58917714453	
0.41626147361421	22.838963313241	0.476577670603309	28.3608712533186	0.017910838905305	0.0893524841864345	0.0199791441997862	0.142778788852884	0.0255035359804922	0.189317776051274	0.0310893180616493	0.229041474120584	0.0380105880259769	0.274363542913887	0.0326534222471627	0.319984257011258	0.0381492172568195	0.37054759618379	0.0456098607538368	0.408616723380328	0.0473338485908281	0.462780148001702	0.0500010553545143	0.500298230574504	0.0724771341232044	0.955410347482621	0.0873461017110892	1.42059217051701	0.11990964159731	2.31425564483317	0.132686944051213	2.77543687757824	0.144771494878433	3.21786857598457	0.15817369986322	3.68962179999307	0.165329606194447	4.15117033772665	0.194359105009357	5.46064786324052	0.220485142923483	6.88280280023947	0.265184715441437	9.66858839917007	0.298520242272535	12.0873959974668	0.327382967310415	13.7003692184516	0.378674055439566	18.2919742589729	0.565571952816737	38.6381803092806	0.594672176443245	41.0935051076492	0.633239999079877	45.6544448716088	0.694255567153552	54.7918974657914	0.778704293265588	68.469732209666	0.860387140765238	85.0726444197482	0.908067786732019	91.2715368594356	1.02273530920306	113.131022745479	1.12055941114099	136.837116377882	1.22165163798951	160.824322699328	1.30204180239189	183.798882409326	1.39962264131942	206.77711209398	1.46274479066598	229.250388317839	
0.41750689405202	23.0062716805337	0.477730178197162	28.5614557746217	0.0178016603539638	0.0897443526930064	0.0200045625686003	0.143253617824233	0.0255512976990618	0.191459046619678	0.0311838219654157	0.229876928637993	0.0383476814346973	0.275381070985985	0.0326441199324164	0.322057933936636	0.0382671686325462	0.373376954031084	0.0465150531492307	0.410712548319632	0.0470953665647718	0.46472428378387	0.0501199934927032	0.504628647510138	0.0725914784807646	0.962477572089093	0.0876619028854405	1.42989573334955	0.12044595550193	2.33077777218338	0.13298724809063	2.79646637314485	0.145188440394194	3.241184002702	0.158683942375995	3.71674680152102	0.165603841598154	4.18050140949844	0.19542895513445	5.50100532811075	0.221707753618424	6.93260061593889	0.266766961800601	9.73499728352135	0.299427415986769	12.1697230465073	0.328307234641444	13.7982065129131	0.38004620723562	18.4266081066097	0.570540004729474	38.904836576179	0.596266945010439	41.3939423053696	0.63721461561417	45.9874373797011	0.695946374385796	55.1915093371268	0.782925242164932	68.9678407518145	0.862448406948258	85.6557566318895	0.910947222883811	91.9402562385695	1.02533907954131	113.964340343342	1.12375654802431	137.830383032402	1.2274181589051	161.992052140819	1.30727544036592	185.129511337251	1.40334408653222	208.27984942552	1.46633906383308	230.919810030576	
0.418767183744534	23.172680390262	0.47915689179407	28.7598330615278	0.0178316900457373	0.0895806873102067	0.020292796364763	0.144013868047314	0.0254241052110321	0.192365077922592	0.0314974196218274	0.231657093447156	0.0384114246414123	0.276869033351242	0.0328425810599189	0.322418850520988	0.0384208833132776	0.375549933221264	0.0472480049689953	0.413995402031564	0.0474147739220122	0.467524596009749	0.0501451789813936	0.507432277572531	0.0729706740989952	0.967661778954454	0.0880970183126081	1.4397685670788	0.120906732731073	2.34778604989444	0.133349299803521	2.8162017960555	0.145821515713947	3.26552504835601	0.15904929477176	3.74440265689128	0.166217169290767	4.20905110166724	0.196488829269704	5.54107827394794	0.222894903053734	6.98230809335286	0.267760951202317	9.80181874375359	0.300476048389079	12.254001216249	0.32955841841776	13.8987865522265	0.381141510095222	18.5603199449414	0.572952512627838	39.1724055391572	0.597840456681145	41.693217212572	0.63984659631048	46.3226464354158	0.697769002470775	55.5916800019805	0.787544842069351	69.4675735204559	0.867367671314977	86.2352106091315	0.913500083995709	92.6073662923708	1.02883330107419	114.797099147687	1.12698481178324	138.832977813387	1.23123412090632	163.161256797199	1.31391118153136	186.461242951053	1.40670852825158	209.782854977948	1.4707286928372	232.584657087044	
0.420419431195565	23.3394336893265	0.481018418868822	28.9597339920937	0.0179926758470471	0.0895283004178728	0.0205475915098337	0.144921325437853	0.0253483044517623	0.19321832943148	0.0317574037150364	0.232971014914548	0.0384455774190128	0.278675508021888	0.0330776640234089	0.324906762245582	0.038538204186531	0.377863105556096	0.0473360454766111	0.418073925326559	0.0477500905273244	0.470394000725849	0.0505106199139508	0.509191662247735	0.0734141336787812	0.973673873341664	0.0885325712343765	1.44981392830679	0.121756890225297	2.36362901028937	0.134041259730706	2.83604711502474	0.147128774061826	3.28739157004681	0.159488411373156	3.77110716629677	0.167048527421756	4.24008369970204	0.197518767938292	5.58037263414973	0.22405888961762	7.03172313549229	0.26862227800158	9.86967769728467	0.301595498499025	12.3372344421116	0.330782978332959	13.9995780017544	0.383946785802092	18.6905300105589	0.574154187156068	39.4406599555177	0.599199416022038	41.9938816529898	0.641596563839175	46.6558885379462	0.699457040240713	55.9917016552294	0.790562459570718	69.9686548441213	0.873566996709515	86.8174660045449	0.91625356766601	93.2736865846664	1.03173197656034	115.63040184439	1.13044453747401	139.835617297854	1.23438255700812	164.330029319925	1.32079341811334	187.792751047447	1.40963851611457	211.283014408724	1.47750746134896	234.245987469637	
0.42332341977594	23.5034228231209	0.484633119175192	29.1584130274996	0.0181801736052439	0.0903835455390524	0.0206960045087409	0.14554144072394	0.0254250427196259	0.194358675662272	0.0318868432399693	0.234605718785998	0.038471310787314	0.280547815553901	0.0330157139939091	0.328224395033257	0.0386635031618804	0.379976043546895	0.0474531180825483	0.420596034050316	0.0479538378388614	0.472462759104114	0.0506564193976034	0.513209562266769	0.0738463745380729	0.980460071374594	0.0887750850344345	1.45984799724911	0.122770950938279	2.37980398716638	0.134730729001551	2.85578789303994	0.148967071006409	3.31032119640603	0.159911625042011	3.79767942790294	0.168086618795061	4.27061058960283	0.198412648672976	5.62055175075539	0.225431317725541	7.08173934632509	0.269223125558343	9.93662674870357	0.302451281981888	12.4218730336725	0.33199559258965	14.0993179881454	0.387146805252027	18.822783397808	0.575451070401352	39.7072491671939	0.600577012553783	42.29462059921	0.643219926940201	46.9864298051386	0.70265632006305	56.3905572926701	0.792832736306861	70.4693710893549	0.876700395471032	87.4021949925989	0.919224463783952	93.9395747433079	1.03389195595131	116.463294759179	1.1358207494244	140.834173864347	1.23789207416643	165.494137779419	1.32515404039516	189.124661475174	1.41309347166657	212.781281392118	1.4849029405477	235.911132549315	
0.426951379496499	23.6695521360901	0.487690294516055	29.3594129186513	0.0180563354792014	0.0918520083388291	0.0208146973452991	0.145503663953802	0.0256939198564169	0.19541789496952	0.0318557553023568	0.236256895424703	0.0384977297865652	0.28238502386805	0.0331278766439382	0.329823854167697	0.0387872104109031	0.3820900874832	0.0475397581196621	0.422763105163194	0.0479494300870069	0.475613015770783	0.0507758657934475	0.517004876201042	0.0740330803373785	0.986961168297912	0.0891869313844777	1.47049045263439	0.123321517556233	2.39704439701814	0.135420223464673	2.87527674831067	0.14992127835312	3.33385827788569	0.160315306903189	3.82402840493245	0.169364095821794	4.29925201704087	0.19912255742137	5.660997691266	0.226489460791136	7.13230177782195	0.269790851995537	10.0028214288729	0.303489494217518	12.505760979274	0.333501311258766	14.19886053416	0.388724775859684	18.9569608974049	0.576962873179479	39.9733242888334	0.602467200862449	42.5921706970862	0.644797112323371	47.3171796885778	0.707670579641332	56.7885821904138	0.794785237776191	70.969156012058	0.879235106677608	87.9870506405171	0.92198383607303	94.606126003591	1.03605351429203	117.296314333832	1.14131542989648	141.834935802592	1.24224084544432	166.658067424986	1.32847717745493	190.456363286655	1.41904923787948	214.277998654821	1.49089429850416	237.574891821067	
0.4288753850012	23.8381140635086	0.489243051305273	29.5592821842511	0.0178874350723509	0.0914696640603218	0.0210311505597886	0.145568914738586	0.0257395570870368	0.196066677527246	0.0317730545443706	0.237898031242378	0.0387110571332385	0.284150374828215	0.0332386220247314	0.331953585067873	0.0388189672971445	0.385118108067756	0.0475170034236369	0.425210126007938	0.0478799353201783	0.479344708734699	0.0510554051432891	0.520581329340676	0.074099645093518	0.994339687460164	0.0896270560523618	1.48029308792791	0.123958528802365	2.41385849398162	0.136213791159397	2.89540472366787	0.150563290327091	3.35750851505279	0.160787378950599	3.85087028441117	0.170346666574295	4.33019334546769	0.199905542573299	5.70054909648618	0.227216594350579	7.18239854805362	0.270647364887354	10.0687972482475	0.304685449822894	12.5879148023239	0.335497105508847	14.2975499887368	0.390254988868417	19.0912296666098	0.577997968484867	40.240721888466	0.606632243428159	42.8899145100487	0.647263477811747	47.6532604621808	0.710999603164374	57.1905782474271	0.796500074894496	71.4695295306004	0.881700732049463	88.5715486605836	0.925108134916476	95.2727592202568	1.03862652287384	118.130295033337	1.14496978806802	142.835295409504	1.24713828815986	167.824083233022	1.33151935182456	191.794174573934	1.4275859623079	215.776593463746	1.49615658022624	239.239813383338	
0.430010786940935	24.0051188196564	0.490456927626173	29.7600883603165	0.0179437558949699	0.0921481543515754	0.0212229119156523	0.146989181597416	0.0258681561486416	0.19701106767688	0.0317241299982564	0.238290088923839	0.0389849276331509	0.28529817163925	0.0332548179629943	0.333703249064166	0.0389358077854807	0.387687656032904	0.0474523673404998	0.428103454071538	0.0480572606260354	0.481880059700685	0.0513161027867503	0.523854695204329	0.0746551077237479	1.00127350011416	0.0901119746149893	1.49008291753663	0.124678145517632	2.42998434359515	0.136935981983323	2.91534806433343	0.151276276904536	3.38081858666567	0.16116740968867	3.87726186944644	0.171000493035803	4.36075422864084	0.200477137485857	5.74170144513608	0.227815254937852	7.23256377049128	0.271874307774762	10.1343902940622	0.306338473083193	12.6696029641086	0.337129934631024	14.3970068530786	0.391139444618511	19.2256586232899	0.579303147954575	40.5084771159502	0.610877746231291	43.1902324984851	0.65175770093774	47.9856755503043	0.712761502733817	57.5909463526572	0.798570407206045	71.9665279362926	0.884110319802981	89.1548098843297	0.930143493729664	95.9372764721335	1.04521156490806	118.957205132191	1.1494525996715	143.834343714293	1.25239545689248	168.989890424811	1.33467968573797	193.12818606529	1.43317654728755	217.278049295484	1.50073862074252	240.89957914408	
0.431287427421553	24.1717286950512	0.491609393496775	29.9610901141132	0.0180710959466951	0.0920402228014531	0.0214699087097046	0.148573099287131	0.0260614786514374	0.198736022522289	0.0320355085399779	0.239524033068935	0.0391554803786914	0.287347022998428	0.0334572715044913	0.335067287325224	0.039119732416925	0.390168117177255	0.0475707194148542	0.431473299128573	0.0483844313020135	0.484354234417955	0.0515259205374234	0.5266099547028	0.0752458290596786	1.00804945359926	0.0901757714367712	1.50012967574842	0.124847678814179	2.44677515749537	0.137375286380104	2.93562714677119	0.151707937634243	3.40477476328401	0.161269113347479	3.9038704526313	0.171663503897886	4.39042057652357	0.200941083842721	5.7815881264672	0.228700715500706	7.28191129174726	0.27276525061451	10.201674621592	0.308450315187541	12.7515034674302	0.338140066641107	14.4979435889212	0.392337156343141	19.3584633534771	0.581083652401045	40.7750924046573	0.612774587870608	43.4917351291803	0.655394982612111	48.3200650421922	0.714506864374615	57.9907109608877	0.804148313877257	72.4624460078496	0.886589887984763	89.7385777475324	0.934819685712213	96.6032316859972	1.05427699223224	119.78673038471	1.15443717878436	144.833853955058	1.2565839299907	170.158364924327	1.33956382354988	194.459083214105	1.43636612734321	218.778894179642	1.50506406305284	242.560551898821	
0.432755826612501	24.3375115560391	0.492833024161472	30.162123532876	0.0181526841045279	0.092430141351477	0.0215554003620551	0.148581597605221	0.0259301743349399	0.199833076807333	0.0322029746962348	0.240606462679869	0.039149849631493	0.289084812632459	0.0337239647611422	0.33750167710815	0.0392279702407836	0.39236231305883	0.0477012210549775	0.433855534849798	0.0484624604673663	0.488501762891687	0.0519584444780366	0.530565339696983	0.0753922698695168	1.01474903863686	0.0903613359235393	1.50894895086517	0.125244824918367	2.46344839192613	0.137684342401202	2.95553882247072	0.151886284181847	3.42893001009321	0.161684861007779	3.93006948673342	0.17227805683266	4.42036026756896	0.201580577206103	5.82132952148357	0.229502914829827	7.33168349607709	0.273653976062514	10.268395498991	0.309908666292735	12.8358682501672	0.339308493384272	14.5984537790449	0.394923833373892	19.4895991536898	0.582604320517363	41.0411898780375	0.614598002341203	43.7930924735606	0.65738631481396	48.6543688524073	0.716401503232194	58.3915484526731	0.810418313980769	72.958684454357	0.889208261397278	90.3212727271801	0.937423849828387	97.2711762047857	1.05878877977258	120.623348589621	1.1578601980896	145.835211939722	1.2599849743903	171.32490227298	1.34474637572443	195.793526839115	1.43948167000723	220.278874796491	1.51037146039214	244.229064640769	
0.434057734628422	24.5038308588045	0.494014361328821	30.3609031511152	0.018017496909939	0.0937024516192497	0.0212933066573144	0.150173897197709	0.0260174823355262	0.199867986850308	0.0323113040632832	0.241885226721739	0.0391715371802701	0.29048805375128	0.0338567626469286	0.339658823815314	0.0394574673380956	0.393865467622863	0.0478184185163488	0.435129089306264	0.0484908287917088	0.491309351074834	0.052192483312501	0.534399594554557	0.0755989583705061	1.02151195360653	0.0908818680665132	1.51957964830351	0.125525526829435	2.48041033634131	0.138202669678711	2.97457575348358	0.152156578822134	3.45219398124084	0.162164233948985	3.95666200460463	0.172760307345256	4.45000938598488	0.202165610495175	5.86224857383962	0.230366876631718	7.38228737142656	0.275251892858268	10.3349878538807	0.310629811218047	12.920840255194	0.34033707920779	14.7012987947522	0.39691034940134	19.6242274133914	0.584101026108317	41.3081702451765	0.616230217529481	44.0942300258238	0.659131714752566	48.9878121206043	0.718277668439167	58.7906760362928	0.813445843667644	73.4629620769467	0.89295220379648	90.9032748028652	0.940050183185021	97.9379807847971	1.06120322322053	121.458186105854	1.16027099002235	146.836167593054	1.26336743673335	172.490813772892	1.34853053359787	197.1284324001	1.4443189830036	221.77788683791	1.51732221754222	245.894001104199	
0.435217231658556	24.6709008075294	0.494944959348233	30.5591426022869	0.0180919052844762	0.0931306268615537	0.021152242934408	0.151094334896015	0.0260968783113512	0.201716094548445	0.0324916989064918	0.243283782124079	0.0394955478525513	0.292729950808708	0.0339959700867752	0.341385059229203	0.0401091138383286	0.396203756562186	0.0479914269674388	0.437631989502831	0.0485573733381533	0.494342493933307	0.052310917462569	0.536948682527865	0.0758674610559513	1.02858942276084	0.0912459894954131	1.52998659550392	0.125810807296914	2.49706145186198	0.138794480251676	2.99547044011392	0.152715035514732	3.47466190445562	0.162672480087415	3.9832871187644	0.173308678754391	4.48010693619917	0.202819998538367	5.90083606024085	0.231186763889513	7.4325317562793	0.276768559486249	10.4023578630834	0.311252118722883	13.0051109743555	0.340975113945323	14.8011011797528	0.397958299304214	19.7585315728524	0.585810454608865	41.5738653872235	0.617386758288398	44.3931808327857	0.660779699292584	49.3222500412638	0.721298486747921	59.1892634528448	0.815269444641169	73.9670906879316	0.89772481674348	91.4849565035998	0.942824603729003	98.6018423856125	1.06349844151995	122.291563308359	1.16260348406825	147.835662932658	1.26708136221231	173.65720210994	1.3552026229971	198.455932084323	1.4506462107479	223.275274652835	1.52324967990139	247.560070055827	
0.436237659445471	24.837136291267	0.496099579801603	30.7590621593033	0.0183370481674359	0.0927900247498962	0.0213041974169275	0.150405665540542	0.0258557950111168	0.202388131065602	0.0325542498049397	0.245326143329373	0.0394710490600058	0.294428042819882	0.0341078267042046	0.343771107552036	0.0408690451825723	0.397992303274123	0.0480131847204743	0.440606924703156	0.0486950828009307	0.497406079396992	0.0524495481256108	0.539895212391013	0.0763059447538319	1.03433812749493	0.0918528271240627	1.53930866837176	0.126431223803723	2.5138401585693	0.139380275321897	3.01512926174645	0.153162126967329	3.49892495184772	0.163234563542208	4.0104146814293	0.173834538679484	4.51021938757395	0.203600209198849	5.94084753879104	0.23180569961667	7.48230815156052	0.277527397288908	10.4696515038385	0.312295972235477	13.0871558326693	0.34216024305087	14.8982967929909	0.398679302680081	19.8903938046388	0.588397839927742	41.8388899770487	0.618670561623188	44.6927984666793	0.662384163314847	49.6553356816091	0.725107941404198	59.589080215137	0.816929463841927	74.4676728227207	0.901324958527564	92.0702368345919	0.945498196406611	99.2667172653409	1.06600666560947	123.123100217544	1.1655109867693	148.835351987348	1.27415970591104	174.81934361625	1.36390020802817	199.787469983038	1.45710608464807	224.774063176846	1.52795249274037	249.22628801906	
0.438287295415249	25.0022225230022	0.499130655281269	30.9573071984101	0.018465005600173	0.0933294933256189	0.0216663094271563	0.151348222148945	0.0258563634278432	0.203525174011794	0.032586664103059	0.246327518776335	0.0395218865659746	0.295370017351703	0.0342136695360151	0.344904119617902	0.0414235813825845	0.400547997816631	0.0481461543945298	0.443319925441811	0.0487242798743091	0.501021124213978	0.0526017895209632	0.543158624745123	0.0766486296050187	1.04083212308395	0.0923281625461753	1.54943295918421	0.126601646967351	2.5308272486928	0.139734059742478	3.03568308433067	0.153390374194793	3.52202175060114	0.163876790238417	4.03646516958783	0.17426323386273	4.54109366077857	0.204542110994884	5.98057449830819	0.232551337522532	7.53153413522628	0.278020255481211	10.5364692387806	0.313289698299895	13.1702530854424	0.344052942738038	14.9956553876717	0.399739897778224	20.0255752699235	0.592699492620191	42.1029422661522	0.620472910808185	44.9933511483934	0.66376171027109	49.9884026955039	0.727548326016486	59.9917021208906	0.818513699063229	74.9689404108922	0.904461336243669	92.6547348546584	0.948676702703115	99.9346990370307	1.06856583779369	123.954473213963	1.16997249887702	149.831390257719	1.28115274573826	175.981872552732	1.36842972512381	201.122092421974	1.46310243688607	226.274192805301	1.53301383126716	250.890658238392	
