X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	X_Cu42Zr44.4Y3.6Al10_Pd_[¦Ìm]	Y_Cu42Zr44.4Y3.6Al10_Fn_[mN]	
0.0209104357709091	0.0930666416385863	0.0398864326988271	0.124178468936319	0.0414926846230699	0.175631642676138	0.0374917060969595	0.235862023823612	0.0467434578165871	0.284442067955113	0.053061173287449	0.319443026744382	0.0584610178171425	0.365446779519432	0.0481504040887954	0.425834088229058	0.0435377030271782	0.482390466284087	0.0574400728217048	0.536348927189205	0.0760698996189192	1.02328203644003	0.102668231537849	1.51281616217119	0.103695808657805	1.99864101852924	0.129325830305338	2.57156125162763	0.143438247579582	2.97385938455879	0.158780230857785	3.4860052346147	0.160110040265342	3.92128116365258	0.200114295317627	4.34743871024635	0.202926326149374	4.83983375237997	0.197730438506928	5.9806935165982	0.239855141561184	7.84424161258683	0.245111365837989	9.41967100704196	0.280405857364424	9.82481693236765	0.300954776645399	13.000993881211	0.329180778482917	14.8512047857463	0.379782862967017	20.1823882948656	0.462049680263591	24.0084324688574	0.4715621855733	29.2233822763938	0.51843367078085	34.3075222352345	0.563866465456371	39.504048127074	0.602629031206239	44.4026621818151	0.628733788704637	48.9980263420212	0.70878240971905	57.5846619874015	0.819148826587276	73.4539033528048	0.851431028671691	89.3981951596913	0.89687002687235	97.2748121675251	1.00632790840248	130.701348998857	1.11027858122382	156.822279090296	1.19274959991121	170.225103609631	1.28294529622401	193.192420788108	1.36957616455695	218.788812371688	1.39183475452165	248.132943941078	
0.020660695734917	0.0939040388365861	0.039897507890869	0.124839649725231	0.0415088533899964	0.17765302002067	0.0376659612004456	0.23726708393175	0.0467101940009328	0.287388394091457	0.0531548632065504	0.321597117549492	0.0584050730080068	0.367829364486606	0.0482269901436235	0.42849656472044	0.0438165360648874	0.486208830450987	0.0575650304935217	0.53960116367295	0.07657418056419	1.03044192763828	0.10307033414953	1.52312532050592	0.104347587266134	2.0110269096914	0.129956760972559	2.5877902452114	0.144171799566879	2.99387792951868	0.159390895695432	3.509351162145	0.160785182081297	3.94787228453999	0.200836663049175	4.3769816578938	0.203745148684294	4.87344052588873	0.198300338156283	6.0206086032665	0.240585513486389	7.89378703988051	0.246414883435562	9.478945029488	0.281319911442493	9.8906362895572	0.301976864535277	13.0846899743712	0.330509636008614	14.9503915665543	0.380865643938461	20.3139897563435	0.463433990254661	24.1760984640018	0.4733402741458	29.4232068385122	0.519787628945775	34.542237864631	0.565296096557959	39.7710210436327	0.604815684875508	44.7050588821394	0.630159295115241	49.3312572686813	0.710911071968607	57.9849406856687	0.822612158333457	73.95436627831	0.855028588919796	89.9979221657745	0.899784834224878	97.9445224738313	1.01050357791405	131.536290823213	1.11486096373999	157.819241232617	1.19611042748236	171.391357836235	1.2871760294082	194.527192238649	1.37367844340977	220.2894486396	1.39601599449959	249.798938386903	
0.0206423067851872	0.0936208585796924	0.0400350110496914	0.125418801371896	0.0416002327952841	0.177901144715443	0.0379571284720954	0.238251157152328	0.0466925775454438	0.288475218380581	0.0533633869106971	0.323650421794519	0.0584146248502595	0.370081622507184	0.0483347510692045	0.430912269845101	0.043987165641628	0.489763106472866	0.057833082599289	0.542089482851151	0.0767887964218358	1.03751206262766	0.10334152569422	1.53287277493951	0.105001785261342	2.02423003637397	0.130524490605413	2.60393076315479	0.144625674435527	3.01397144594226	0.160032522096036	3.53230965950266	0.161259718009523	3.97508646020022	0.201322452401298	4.40762216914331	0.204398515127744	4.90632785274277	0.198716932674006	6.06107642985657	0.241298985440026	7.94407566255344	0.247687455488926	9.53844629463145	0.282472810643094	9.95770175629239	0.3028847554261	13.1689402044369	0.332004188315027	15.0501846383296	0.382286321136147	20.4476755176443	0.464551220181708	24.3429244062237	0.475576208737708	29.6238770414881	0.520951670728145	34.7752733881827	0.566780283185687	40.0381355212161	0.606535011003792	45.0059282135138	0.632256448836169	49.6646334816561	0.713359046580505	58.38442217185	0.826056105071681	74.4531379221001	0.857491450216445	90.5986922530918	0.902002321399825	98.6116101758919	1.01363137839631	132.372543949692	1.11959173720599	158.81931771748	1.19983893555494	172.559713126467	1.29086526280424	195.860920607956	1.37737765517615	221.791694232843	1.40211315659722	251.464217577025	
0.0210451134978481	0.0946152709355484	0.0399514603434391	0.12646447284671	0.0419716902797822	0.178612165811645	0.0378118778226517	0.240113598486284	0.0469146431105976	0.28926038148135	0.053401842250173	0.325632276139167	0.058601098485404	0.372083151040287	0.0484688429200263	0.433772186712923	0.044157231066809	0.492137687887045	0.057962580509414	0.545414071453975	0.0768989451740989	1.04333434184164	0.103528339590969	1.54284037073622	0.104922363483497	2.03855610519754	0.1307906418585	2.6208801347158	0.145035875071626	3.03424982988812	0.160483079497617	3.55601926848108	0.16168251881726	4.00123985949836	0.201678911300913	4.43781098896557	0.20498267680658	4.94004685061645	0.199263693014398	6.10046345665014	0.241798502210424	7.99432982629275	0.248522477329393	9.59878016211706	0.283824070772531	10.0238563895929	0.303931398741666	13.2526456108224	0.333112614671021	15.1504321954997	0.383009694995724	20.5831177532375	0.465954878038429	24.5081056328569	0.477798235033923	29.8226585223724	0.522396801880897	35.0077538435062	0.568433097876081	40.3038083115224	0.608187503799958	45.3066522585735	0.636941211475194	49.9970448444895	0.715685048319218	58.784909486364	0.828946403745291	74.9541149376421	0.859622757349128	91.1976220470891	0.904623851466091	99.2764254509784	1.01609904069549	133.207247355481	1.12269372959858	159.822702259971	1.2034885157737	173.726086562355	1.2941796085485	197.1964073142	1.3810622104572	223.290438053373	1.41001603549317	253.130346133294	
0.0210305295108891	0.0949359878559908	0.0401890730235234	0.126392586388896	0.0421172271872227	0.180708354548812	0.0377835737799349	0.241210667323243	0.0470142732786713	0.291129138346216	0.0535657841042644	0.327851675936721	0.0587009330089338	0.374182090089302	0.0486841894351641	0.435809483851959	0.0443263575383884	0.494806858259114	0.0581031349734878	0.549586221767103	0.0771567878860314	1.05014591841353	0.103731234445479	1.55343369885802	0.105251778737094	2.05269055441048	0.131145678710046	2.63800459491253	0.14532165508889	3.05500039435688	0.160968212855228	3.57957730471767	0.16235971672862	4.02773365718134	0.202212514503845	4.46779771179875	0.205443149533966	4.97374256542686	0.199892879497759	6.140955497626	0.242404828449799	8.04514557751788	0.24928509264046	9.66013103380584	0.284732635192952	10.0900026409906	0.30513139389469	13.3353312190372	0.334012824240219	15.2523784849653	0.383860738605409	20.7151550736596	0.467543055100392	24.6743690562705	0.479554886964677	30.0231182464565	0.525318029527309	35.2403684092742	0.571201112274526	40.570162829921	0.609811022778228	45.6060761773809	0.640777359675965	50.3300150008411	0.717855157397861	59.1845399841501	0.831397597525947	75.4532814621851	0.861720091926767	91.797490614197	0.90807888127457	99.9417622666819	1.01895173664924	134.038776814085	1.12544592117774	160.822540326266	1.20686936265915	174.892236480835	1.29817369999422	198.528362445409	1.38519744867633	224.788898751853	1.41559058708507	254.796683305811	
0.0206065028897974	0.0946831410649498	0.0404627171116415	0.127530764384422	0.0419605689246966	0.180686352054032	0.0380749865714996	0.242013278169542	0.0471708851933441	0.293888355965441	0.0538566487382763	0.329588388729077	0.058815670017918	0.377322800700034	0.0488355690573637	0.438595680720736	0.0444037392919419	0.498607294467304	0.0585419050821682	0.552470818681981	0.0774959893725007	1.05736750972941	0.104115250376905	1.56271071899846	0.105813966203174	2.06513558455332	0.131546236490396	2.6546671191342	0.145725120359368	3.07442033176037	0.161484256902303	3.60325664571385	0.163148468129375	4.0550973101077	0.203010573268856	4.49758466594916	0.205843670396086	5.00669042824538	0.200725287150699	6.18195650636472	0.243254997338133	8.09498064611851	0.250019734246022	9.71927560242016	0.285769517287503	10.1576334205017	0.306420514778968	13.4180643247009	0.334945263277842	15.3526269734579	0.386186836462747	20.8463802808352	0.468779402887604	24.8437281957751	0.481048538650025	30.2251407297465	0.529099199690108	35.4728302381472	0.573804205879522	40.837266131634	0.611178919355414	45.9060439885459	0.642541104984225	50.6641772500316	0.719957039845068	59.5843157682509	0.833419840128936	75.9536922336287	0.864316375115709	92.3941777835411	0.911599312745356	100.607918646212	1.02172419441323	134.872332830516	1.12888463496516	161.81929385234	1.21002684812849	176.059191061981	1.30302270901119	199.86039208242	1.39049415186569	226.286957119	1.41951705678716	256.463795338673	
0.0206266977904191	0.0950967064760967	0.0404409854705579	0.128842182922513	0.0421263135500888	0.180794196292667	0.0382278129232879	0.243974599762778	0.0472293677429923	0.295686943498408	0.0540844371642483	0.332262099298481	0.0591089585615448	0.379831521662417	0.0489936125807301	0.440681232008377	0.0445006890001322	0.502269545695049	0.0588167425597585	0.555317522411404	0.0775960240314261	1.0642863048076	0.104598796629894	1.57258122442137	0.105973019699296	2.07758503847817	0.13209632710356	2.67212010335352	0.146281345443005	3.09419324040287	0.161987572377454	3.62689244738173	0.164031360381074	4.08237947231265	0.20430731377468	4.5268589270466	0.206391530005626	5.03963223746745	0.201879550185934	6.22174120787876	0.244273049210696	8.14400360147266	0.25069931398282	9.77879456269169	0.287081864201448	10.2241112227203	0.307584951535416	13.5016309640294	0.335851452511333	15.4516200391796	0.388373978401358	20.98018525142	0.469882944014224	25.0110179366171	0.482637047868146	30.4244623776984	0.531220335264368	35.7073596030376	0.575535907445529	41.1053305581983	0.612727742793833	46.2066376484514	0.644104872098713	50.997233088056	0.721549057005854	59.9850266001722	0.835408380763926	76.4546096445287	0.86778372996867	92.9931075775384	0.914388796093239	101.275766307458	1.02427034173979	135.708898881365	1.13191637844665	162.820309110313	1.21355737692822	177.224640625919	1.30712951521535	201.192973062369	1.39682279574418	227.77927853936	1.42345257971304	258.131324604028	
0.0209596031513791	0.0947937137875607	0.0403882926448687	0.128263511489028	0.0424001154318993	0.182628174081789	0.0382326770086479	0.245355954802135	0.0472745609277388	0.296228711276628	0.0540947181011122	0.3340446215178	0.0592949856711693	0.381750831878384	0.0490587704984515	0.44393824152009	0.0446502416846671	0.505135225121028	0.0588936584191926	0.559229426284949	0.0776950347215516	1.07007610414834	0.105123258945413	1.58256372137857	0.106141516882019	2.09109457027323	0.132501423742696	2.68886877490924	0.146808980442748	3.11337615622237	0.162620086066036	3.65002859451207	0.16465443050529	4.10900179250483	0.205641230174846	4.55726707332477	0.207013834256714	5.07391328848821	0.203133307811963	6.26020296573839	0.245015158047186	8.19441422739707	0.251247769926904	9.83987907613678	0.288267957071647	10.2912055604539	0.308810871757855	13.5842718687627	0.337021091746272	15.5513739954086	0.389009526976141	21.1162179454974	0.471713064231634	25.1748319817758	0.483991349347717	30.6239125481596	0.532541629478514	35.9412966467987	0.577336349994972	41.3726536520285	0.615893373000258	46.5054319932281	0.645779565157071	51.3306130263209	0.723671494353516	60.3838896881932	0.837935103583214	76.9533663871583	0.871012209227382	93.5956434523733	0.917031897732426	101.943144582148	1.02655812823348	136.541560828167	1.13449386657636	163.820951839275	1.21805662487615	178.389017306301	1.31161632033256	202.527252774614	1.40158872681733	229.278156470334	1.42779254886858	259.797095532446	
0.0211314080128318	0.0956900898951796	0.0404932955925181	0.128700418171092	0.0425689049960824	0.184118944966551	0.0383071968224779	0.24594347379966	0.0474976363288719	0.298284198308835	0.0543482979749931	0.335736106959773	0.0594166913595453	0.383416851469918	0.0492684116645441	0.446185610097384	0.0446939066127185	0.507317139186734	0.0590961648336167	0.562338471929648	0.078150032820541	1.07666358123635	0.105608820164274	1.59274819890954	0.106613083686947	2.10479898130777	0.132967343007515	2.70447890467157	0.147257639546989	3.13333137125019	0.163338096936699	3.67311794268525	0.165266426234909	4.13495495745893	0.206768671346885	4.58787452262444	0.20741427986797	5.10761365991128	0.204041333817372	6.2999010542571	0.245637986321454	8.24391867649942	0.251801770849198	9.90008348979067	0.289215691455732	10.3590086346331	0.309906235252436	13.6673551516979	0.338357358353432	15.6515032746173	0.389737043722341	21.24888483995	0.473846756563433	25.3406371945044	0.485175845104314	30.825212325166	0.533730121819647	36.1753901527449	0.57925676338547	41.6385276080014	0.619670004833881	46.8060144772632	0.647278243423044	51.6642686360549	0.726924421697406	60.7828719854982	0.841802985867187	77.4510278944922	0.8737410403555	94.1969872343693	0.919679305929447	102.608384540308	1.02891340807014	137.372315426426	1.13711657734972	164.81956801041	1.22185890036741	179.556389119941	1.31696900762141	203.861100353204	1.40511063506206	230.784470080391	1.43189051792703	261.463611518888	
0.0207654951594769	0.0963761762858217	0.0405373245280002	0.129515994773243	0.0426902670788157	0.184673547533392	0.0382588870773208	0.24700873215144	0.0474465062391807	0.30026806081769	0.054465836541988	0.338146078630106	0.0596567828245147	0.385841957131369	0.0494152400122629	0.449009816566933	0.0448582327479662	0.510241200893837	0.0593102379281102	0.565741291625024	0.0785165202075123	1.08387457875845	0.105924497228249	1.60329286542913	0.106933819043229	2.11933040674929	0.13354571969178	2.72101453619847	0.147673708336051	3.15404538130964	0.164068815168416	3.69646293889302	0.165774426838873	4.16176167951213	0.207369098149613	4.61810385497678	0.207674754843811	5.14039854128698	0.204687960133803	6.34107249501888	0.246632801561844	8.29338680402308	0.25243311439786	9.95993213823795	0.290020823764101	10.4249257806884	0.31094598843985	13.7517497367559	0.339343652449113	15.7520767946731	0.391410080237468	21.380551494005	0.476012086749719	25.5083870086764	0.486724709160156	31.0253553995898	0.535066827897401	36.4098226600922	0.580879239401817	41.9051801496097	0.622096938703556	47.1066751923909	0.648888849887321	51.9973207487891	0.730209563832657	61.1825769890866	0.845267192835401	77.9518335466887	0.875987371877122	94.7984576762295	0.922729161062671	103.27366920195	1.03178187116959	138.20533500108	1.1401285786785	165.817915960656	1.22605048578562	180.723298997606	1.32145339121844	205.192310426389	1.40984005223659	232.284689115808	1.43707226913468	263.128935412491	
0.020728456023306	0.096148446099272	0.0405836307960205	0.130295613594573	0.0428131723150367	0.185712772510066	0.0384238171607092	0.248440786061045	0.0475726723660732	0.300530693771257	0.0542351367405176	0.33957501843	0.059636038577446	0.388648119226892	0.0495225143450799	0.451743975789325	0.0450336887206086	0.513279989895151	0.0593680877866739	0.569319316371428	0.0786952701167654	1.09035378960231	0.106355282858176	1.61326267311685	0.10685115718541	2.13195122401974	0.13392658976105	2.73901280975933	0.148052458365886	3.17505415494995	0.164797652454485	3.72042749741412	0.166225312598598	4.18900891712219	0.207624386380478	4.64818650403059	0.208240828934346	5.17309448136103	0.205261528309354	6.38068210789721	0.247529076083667	8.34373410001543	0.252952691146423	10.0187703017398	0.290671353055517	10.4907320993625	0.31173197537536	13.836316616482	0.340031144565689	15.8529800029046	0.3920515139473	21.514576256707	0.4774590336527	25.6749614938151	0.488315510927754	31.2244889203905	0.536454703352107	36.6418784323419	0.582396726894374	42.171251545959	0.624048661217826	47.4073396328086	0.650809513951942	52.3311737988995	0.732857922211846	61.58365662473	0.847799567344997	78.4531905418231	0.877851789383784	95.3991905106456	0.925786949073545	103.941479610294	1.03611235445642	139.038280069931	1.14363027558828	166.812389609176	1.2309446439418	181.890328084555	1.32555689200161	206.526113301498	1.41680834112692	233.783403134017	1.44222568418353	264.791130062393	
0.0210244060132838	0.0970538080141177	0.0406867917913391	0.130962149488035	0.0429176615378757	0.186739453736408	0.0387953845369048	0.250326626873577	0.0479532397991791	0.30336543582693	0.0541992738043689	0.341227708467817	0.0595810153934914	0.390909399434484	0.0498364676619411	0.454515009563154	0.0451692709815011	0.517151963315206	0.059498032877155	0.572719574929845	0.0788888015152096	1.09681099795138	0.106832264192127	1.62284400289408	0.107241174326687	2.14488077470901	0.134338363543596	2.75492841331163	0.148510508848413	3.19431879432149	0.165353753011559	3.74371940823766	0.166750180345009	4.2154007349881	0.208063902236949	4.67771967279147	0.209039710898289	5.20601812979376	0.206305553901307	6.42007891357734	0.247998742454984	8.39463273894576	0.253726362420634	10.0787009065697	0.291421640531118	10.5571270138758	0.312531335876067	13.9190245764374	0.340837724850706	15.95216585239	0.392173475734679	21.6478317469988	0.478853711432289	25.8412677580651	0.489862652851736	31.4236634193827	0.537635641567018	36.8742061507705	0.583690579031004	42.4385932662398	0.625596629923309	47.7073856750662	0.653075929427788	52.6635926123131	0.735451608090778	61.9857644404469	0.849896605325619	78.9514331944159	0.879594814679426	95.9996700253334	0.928528508115761	104.611085608477	1.03994529049593	139.871761580559	1.14699940435207	167.813777396162	1.23448222369162	183.058027723726	1.32973552593564	207.858917798854	1.42213917894182	235.285723233063	1.44593874449525	266.45502344459	
0.0212678258199625	0.0980278113098353	0.0408340231849121	0.132029634282739	0.0431232337658187	0.186475205520327	0.0389012903115703	0.250830210428051	0.0480034560984352	0.30597200386266	0.0544552368948878	0.344098131817936	0.0597272504159698	0.392845648078973	0.0499394387809569	0.457080308369257	0.0453687781559664	0.520694830636087	0.0597157884385809	0.57567751349399	0.0792109564486701	1.1039678623514	0.106981503480785	1.63339111413532	0.107917413202818	2.15822755789188	0.134772594700342	2.77137021409359	0.149030148656291	3.21387284216935	0.165844369437712	3.76701644133512	0.167298259577883	4.24159883776769	0.208521096010377	4.70782513924727	0.209756721854456	5.23910662231437	0.207389048775268	6.46041309538431	0.248499513161012	8.44371623026438	0.255027792863193	10.1383828482841	0.292097676224613	10.6248015655459	0.313305218976661	14.0018480203866	0.342005481580037	16.0525549705848	0.393399301328863	21.7814411398522	0.480556560022529	26.0090529624933	0.491414164739155	31.6246130191177	0.539149730404505	37.1083257337475	0.58537374370228	42.7054469735146	0.627023194124315	48.0073013321696	0.655196204110623	52.9976803557012	0.737925133118481	62.3844002857705	0.851668759236731	79.4516204484522	0.88204758870192	96.5989947000836	0.931339192963904	105.27610204923	1.0425854927764	140.704557637805	1.15104239418577	168.815910241172	1.23757653951216	184.224579973539	1.33360926307697	209.193882964481	1.42598277807691	236.785644245271	1.45074135141217	268.123744802784	
0.0211783207450171	0.0972262773052124	0.0409758474214674	0.132599007042836	0.0430738556190407	0.189129532939568	0.0391107503732571	0.252614886330721	0.0478673211528843	0.307626876687658	0.0545912168654472	0.346266745433755	0.060005785488664	0.395096188973636	0.04983661935401	0.459819298827276	0.0454411520337759	0.522278078937734	0.0600296410270838	0.579455830792084	0.0794458261189123	1.11086244304381	0.107425777883421	1.64262366362493	0.10800273965308	2.1712567600919	0.135007699640116	2.78955451932989	0.14947835066159	3.23385157309107	0.166180360471886	3.79042639728939	0.167859969962315	4.26790963057346	0.209035307491097	4.73846145954539	0.21046282325139	5.27215134267605	0.208191516211798	6.50068301593667	0.24940499457485	8.4929440765752	0.256494064191724	10.1981150814151	0.293240685815544	10.6907187116011	0.314011190587913	14.0862128031237	0.343644099017548	16.1532458372793	0.394894778878024	21.9151827805049	0.481936312854323	26.1768158151808	0.494162911776136	31.8221614289718	0.541386186024792	37.3401654391702	0.587315401564842	42.9703337276053	0.628583075667919	48.306453304798	0.657064073151454	53.331976715336	0.739976115154698	62.7838631455011	0.853484720140427	79.9502952346991	0.885575433893398	97.197835087118	0.933582822765222	105.940969478378	1.04531403525246	141.536161602212	1.15567540591179	169.815897319072	1.24114694600795	185.391430246562	1.33671092266104	210.528013665121	1.42960762287404	238.285773873725	1.45677416018493	269.791363475102	
0.0209390340438866	0.0981222168553953	0.041142507293936	0.132649327563305	0.0429388268897151	0.191090927292378	0.0394070250339247	0.254821014782217	0.047681436844111	0.308827031287198	0.0546749559433287	0.347884831018803	0.060149967791782	0.397096000380824	0.0500007305400075	0.46261911628806	0.0455522315119903	0.525614309072187	0.0601674046404489	0.581977910412011	0.0795494870219891	1.11789858476083	0.107761526043235	1.65254620669423	0.10811778914406	2.18491507066119	0.135385515047005	2.80626710213756	0.149955669442803	3.25370085018105	0.166707383741121	3.81345288119177	0.168815470040057	4.29443555888374	0.2093802253744	4.7680998677522	0.211117895481987	5.30617069206577	0.208914821334058	6.54131568661463	0.250273289189139	8.54342082639927	0.257770489210989	10.257740212455	0.294833256563594	10.7562018613572	0.31475455737341	14.1695186721436	0.344961800983884	16.2525751104345	0.395428162221767	22.0496862429874	0.483372174140271	26.3428333694463	0.497016906506518	32.0222467613987	0.543599753403218	37.5735138870921	0.589108978945578	43.2380964056698	0.630083275412341	48.6067042380123	0.658911169845472	53.6648127612432	0.741616461077086	63.1833185546515	0.855357751705839	80.4466975939719	0.888481068478234	97.7978377646702	0.935721173470102	106.608161488562	1.04775761058122	142.366171142448	1.15915877609872	170.816286728305	1.24530460269858	186.556566886129	1.34078874424396	211.859402552231	1.43274242138904	239.784189868724	1.46214305272489	271.458833135815	
0.0209072170691456	0.0979688178483015	0.0412180769440505	0.13410716746547	0.0430534861856556	0.190461295054183	0.0395158986484257	0.255204777872391	0.0479785756848208	0.309212569710947	0.0548160202279366	0.349232512927921	0.0602717931172723	0.399839385517032	0.0502123592561625	0.465454615043289	0.0457197663678376	0.528283479444257	0.0601785785177549	0.58619971185754	0.0795791262262057	1.12391353132329	0.108302294548148	1.66317585639472	0.108775627376541	2.19809561277239	0.135854865080098	2.82167560057206	0.15057469243201	3.27304604895148	0.167259897635251	3.83623163330107	0.170654778581398	4.32089163800425	0.209636730613954	4.79738111376861	0.21157653329435	5.34002566302888	0.209418755003653	6.58150691041318	0.250983556584024	8.59392272193166	0.258697825788374	10.3180638353928	0.295887198203105	10.8237674482912	0.315703004411332	14.2529325745771	0.346093771811999	16.3515728327688	0.395819960869487	22.1834986641524	0.484415572628929	26.509009248542	0.498536486614041	32.2241910135961	0.545271196745438	37.8075142607853	0.590669925116071	43.5061384804934	0.631647639609413	48.9065044111218	0.660876117256713	53.9969372767372	0.743111691930225	63.5832806032583	0.857864147501841	80.9486357343653	0.891270663512146	98.3986302037283	0.93823015518782	107.275234289462	1.04977498359492	143.201768617865	1.16186450894217	171.816869852624	1.24883899623671	187.724296327621	1.34674318595919	213.192013334501	1.43573612130311	241.279327608416	1.46656743203444	273.12633259885	
